gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS
HRAST - POKRET ZA USPJEŠNU HRVATSKU","HRVATSKA KONZERVATIVNA STRANKA - HKS
HRVATSKA STRANKA PRAVA - HSP
OBITELJSKA STRANKA - OS",MOST NEZAVISNIH LISTA - MOST,"NARODNA STRANKA - REFORMISTI - REFORMISTI
DUBROVAČKI DEMOKRATSKI SABOR - DDS
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM",ODRŽIVI RAZVOJ HRVATSKE - ORaH,U IME OBITELJI - PROJEKT DOMOVINA,AKCIJA MLADIH - AM,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
HRVATSKA DEMOKRATSKA STRANKA
NACIONALNI DEMOKRATI - ND",HRVATSKA ZORA STRANKA NARODA - HZ,PAMETNO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,ŽIVI ZID,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS","NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
NARODNA STRANKA - REFORMISTI - REFORMISTI
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS","ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
LISTA ZA RIJEKU - RI",POKRET ZAJEDNO,RADNIČKA FRONTA - RF,JOVAN AJDUKOVIĆ,mr. sc. DUŠAN BJELAJAC,MILE HORVAT,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,SLAVKO MIRNIĆ,DRAGOLJUB PETROVIĆ,dr. sc. MILORAD PUPOVAC,MIRKO RAŠKOVIĆ,DRAGAN TODIĆ,NENAD VLAHOVIĆ,"NARODNA STRANKA - REFORMISTI - REFORMISTI
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS",HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB,BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
NACIONALNI DEMOKRATI - ND
HRVATSKA DEMOKRATSKA STRANKA",MEĐIMURSKI DEMOKRATSKI SAVEZ - MDS,NEOVISNA LISTA - ŽELJKO KNAPIĆ,BARI AHMEDI,ŽELJKO BALOG,ROBERT BOSAK,VELJKO KAJTAZI,ZVONKO KALANJOŠ,DUŠKO KOSTIĆ,VESNA PICHLER,DUBRAVKA RAŠLJANIN,mr. sc. RENATA TRISCHLER,MUHAMED ZAHIROVIĆ,JELENA ZARIČNAJA JINDRA,VLADIMIR BILEK,IVAN KOMAK,ZA GRAD,HRVATSKA STRANKA REDA - HSR,NEOVISNA LISTA - DAMIR BAJS,NEOVISNA LISTA - ŽELJKO LACKOVIĆ,JONUZ ALITI,ALIJA AVDIĆ,ALEN DŽOMBA,LUTVIJA GRACA,NEDŽAD HODŽIĆ,SABINA KOŽELJ-HORVAT,ERMINA LEKAJ PRLJASKAJ,SENAD PRŠIĆ,SUAD SALKIĆ,MIRSAD SREBRENIKOVIĆ,IDRIS SULEJMANI,SULEJMAN TABAKOVIĆ,NEOVISNA LISTA - MIRA DAVIDOVIĆ,NEOVISNA LISTA - VESNA PINJUH,DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO,DANIELA DAPAS,FURIO RADIN,MAURIZIO ZENNARO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS
SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS","ŽIVI ZID
AKCIJA MLADIH - AM",RÓBERT JANKOVICS,ŠANDOR JUHAS
HR_00655,Cepin,9848,5662,100,0,30,76,0,29,678,0,59,101,17,0,0,0,1428,0,0,333,0,2168,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,487,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,1,3
HR_00663,Darda,5967,3031,83,0,15,15,0,15,210,0,32,22,7,0,0,0,811,0,0,149,0,784,31,0,0,0,21,5,170,16,19,5,6,200,139,6,2,0,237,2,0,0,0,1,2,85,53,0,51,3,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,59,69
HR_00671,Daruvar,10269,5997,102,0,19,195,0,19,725,0,129,29,13,0,9,0,2183,18,0,226,0,1570,34,0,0,0,15,8,30,7,2,1,1,44,28,3,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,429,17,5,2,120,36,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,14,27
HR_00680,Davor,2426,1327,26,0,20,17,0,7,141,0,4,16,3,4,0,0,223,0,0,35,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00698,Delnice,5153,2912,79,0,19,98,0,15,322,0,66,10,14,5,6,6,1280,0,0,136,0,767,46,1,4,0,0,0,1,1,0,0,0,3,1,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HR_00701,Desinic,2333,1311,50,0,11,44,0,8,91,0,17,5,7,0,0,0,424,3,0,50,0,567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,4,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00710,Dezanovac,2276,1174,29,0,12,48,0,8,66,0,10,4,0,0,2,0,360,2,0,41,0,387,10,0,0,0,5,1,3,2,0,1,2,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,0,1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25
HR_00728,Dicmo,2178,1557,38,0,11,18,0,9,227,0,4,17,0,8,2,0,0,0,15,0,0,1009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,43,0,0
HR_00744,Dobrinj,2295,1161,19,0,5,0,0,4,136,0,15,9,10,0,0,0,517,3,0,46,11,234,25,121,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_00752,Domasinec,1973,1045,25,0,11,23,0,2,44,0,19,4,2,0,0,0,587,3,0,48,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,1,13,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00779,Brela,1680,1033,25,0,4,6,399,3,215,4,11,11,6,4,6,6,299,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00787,Donja Dubrava,1761,1017,31,0,8,21,0,7,58,0,12,2,3,0,0,0,502,2,0,43,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00795,Donja Stubica,4668,2774,57,0,14,124,0,7,293,0,38,43,14,0,0,0,1294,8,0,141,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,10,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00809,Donja Voca,2136,846,29,0,10,16,0,2,36,0,6,2,2,0,0,0,387,1,0,57,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00817,Donji Andrijevci,3242,1653,45,0,18,55,0,15,168,0,18,43,8,7,0,0,352,0,0,82,0,699,0,0,0,0,0,0,2,0,1,1,0,4,1,0,0,23,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_00825,Donji Kraljevec,3829,2248,32,0,11,29,0,4,130,0,47,14,7,0,0,0,1177,5,0,112,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,6,1,43,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00833,Donji Kukuruzari,1513,739,24,0,5,23,0,4,35,0,2,2,2,0,5,0,172,0,0,8,0,377,0,0,0,1,6,5,37,3,1,4,1,45,35,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00841,Donji Lapac,2028,815,32,0,13,12,0,4,21,0,3,1,0,4,3,0,0,0,6,0,0,137,0,0,0,0,8,2,2,4,0,2,0,4,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,9,0,0
HR_00850,Martijanec,2600,1414,35,0,16,13,0,7,67,0,16,5,5,0,0,0,592,1,0,73,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00868,Donji Miholjac,7939,4436,75,0,34,41,1,130,423,0,75,44,14,0,0,0,1230,0,0,286,0,1312,85,0,0,0,2,0,3,0,1,0,0,4,1,0,0,0,642,10,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,4,2
HR_00876,Muc,3157,1590,48,0,15,10,0,4,251,0,12,11,0,5,9,0,0,0,47,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,38,0,0
HR_00884,Prolozac,3379,2217,33,0,5,9,1697,10,220,0,2,12,1,1,86,10,112,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00892,Donji Vidovec,1246,602,20,0,5,6,0,0,48,0,17,3,1,0,0,0,296,6,0,24,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,1,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00906,Draganic,2434,1413,22,0,16,64,0,7,141,0,12,11,9,2,3,3,326,0,0,126,0,658,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00914,Draz,2594,1404,57,0,6,10,0,4,48,0,30,9,8,0,0,0,200,0,0,39,0,529,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,153,159
HR_00922,Drenovci,4827,2383,52,0,50,59,0,63,120,0,16,26,4,6,0,0,566,0,0,60,0,1147,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,23,73,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,43,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_00949,Drenje,2136,1079,27,0,8,15,0,8,63,0,10,14,5,0,0,0,187,0,0,71,0,360,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,283,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HR_00957,Drnis,7344,4421,86,0,23,54,45,11,489,0,26,31,2,8,14,0,11,0,15,2,0,2873,0,0,0,0,6,4,9,3,3,3,1,17,12,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,45,0,0
HR_00965,Drnje,1531,858,27,0,12,24,0,0,62,0,20,2,2,0,0,0,394,1,0,68,0,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,1,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00973,Dubrava,3925,2145,38,0,17,136,0,8,209,0,38,10,6,0,2,0,798,4,0,158,0,676,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00981,Dubrovnik,39071,21810,396,0,78,138,7444,230,3401,948,256,141,45,40,42,62,7757,46,21,551,0,49,1,3,0,0,2,1,11,1,0,0,1,22,10,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,21,1,3,1,0,83,0,2,0,0,0,0,0,0,6,3,4,0
HR_00990,Duga Resa,9572,6287,125,0,43,206,0,58,835,0,103,61,17,5,8,7,1675,0,0,586,0,2455,61,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HR_01007,Dugi Rat,6415,3669,66,0,4,24,1478,38,1013,4,17,50,12,12,40,99,681,5,24,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01015,Dugo Selo,16032,9071,116,0,45,993,1,46,1549,0,133,203,12,0,16,2,2500,16,0,370,0,2961,37,2,0,0,1,0,1,0,0,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,14,3,4,18,0,0,0,0,2,0,16,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
HR_01023,Dvor,4909,1935,63,0,15,68,0,8,42,0,23,25,5,4,3,0,420,0,0,57,0,386,0,0,0,2,25,87,503,115,140,11,33,571,470,12,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01031,Đakovo,24259,13870,232,0,67,94,4,75,1915,0,205,228,40,0,0,0,3425,0,0,757,0,5118,137,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1404,41,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,90,0,0,0,4,0,6,2
HR_01040,Đelekovec,1303,734,17,0,5,17,0,3,51,0,16,7,2,0,1,0,303,3,0,31,0,245,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01058,Đulovac,2728,1326,40,0,11,51,0,10,49,0,7,7,3,0,2,0,197,1,0,28,0,810,8,0,0,0,4,8,44,2,3,1,3,56,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
HR_01066,Đurđenovac,5609,3294,66,0,19,31,0,28,178,0,37,22,10,0,0,0,933,0,0,174,0,1274,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
HR_01074,Đurđevac,6800,4222,72,0,21,46,1,8,167,0,39,22,5,0,0,0,1087,6,0,80,0,668,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,2,79,0,0,0,0,0,0,0,0,0,3,6,15,1870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_01082,Đurmanec,3452,2225,70,0,13,49,0,5,148,0,24,8,9,0,0,0,928,11,0,87,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01104,Erdut,6663,2805,85,0,10,16,0,12,102,0,28,14,6,0,0,0,472,0,0,95,0,542,23,0,0,0,81,10,707,69,82,19,5,773,616,32,9,0,313,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,139,7
HR_01112,Ernestinovo,1924,1209,14,0,7,8,0,11,94,0,11,19,1,0,0,0,263,0,0,63,0,368,6,0,0,0,4,1,1,1,1,0,0,4,0,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,94,102
HR_01139,Ervenik,954,522,10,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,12,343,32,42,10,3,360,356,2,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
HR_01147,Farkasevac,1439,722,14,0,6,50,0,3,53,0,7,4,2,0,1,0,237,2,0,39,0,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01155,Ferdinandovac,1435,745,17,0,3,12,0,3,32,0,3,7,1,0,1,0,213,1,0,27,0,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01163,Fericanci,1824,1048,14,0,7,18,0,3,96,0,16,5,5,0,0,0,294,0,0,56,0,338,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
HR_01171,Fuzine,1433,803,16,0,8,24,0,2,61,0,20,5,9,0,1,7,417,0,0,29,0,175,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01180,Garcin,4061,2264,47,0,15,46,0,12,245,0,25,14,3,4,0,0,443,0,0,71,0,1118,0,0,0,0,1,2,2,3,1,0,0,3,2,0,0,35,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01198,Garesnica,8862,4870,115,0,43,249,0,47,474,0,54,35,5,0,4,0,1674,12,0,280,0,1580,26,0,0,0,2,10,47,5,8,0,5,61,43,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,5,140,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
HR_01201,Generalski Stol,2343,1324,29,0,19,45,0,17,101,0,18,5,5,0,2,1,239,0,0,95,0,736,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01210,Glina,8684,3865,94,0,26,86,9,111,209,0,53,34,10,4,36,0,752,1,1,113,1,1825,0,1,0,4,5,98,163,22,29,13,21,231,153,2,20,159,6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HR_01228,Gola,1887,978,22,0,15,28,0,1,66,0,13,25,2,0,5,0,224,1,0,33,0,493,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01236,Gorican,2430,1448,42,0,9,31,0,3,106,0,33,7,10,0,0,0,608,3,0,89,0,414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,3,5,23,2,0,2,6,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_01244,Gorjani,1364,808,23,0,3,11,0,4,35,0,7,12,2,0,0,0,162,0,0,27,0,251,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
HR_01252,Gornja Stubica,4423,2446,43,0,14,93,0,4,232,0,23,22,10,0,0,0,1134,3,0,170,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01279,Gornji Bogicevci,1873,860,30,0,21,27,0,5,68,0,10,15,6,1,0,0,131,0,0,39,0,429,0,0,0,0,1,0,6,1,1,0,1,10,5,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01295,Gornji Kneginec,4728,3053,67,0,22,55,0,5,267,0,49,5,8,0,0,0,1287,5,0,188,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,5,7,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
