gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,MOST NEZAVISNIH LISTA - MOST,"MOŽEMO! - POLITIČKA PLATFORMA
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","NEOVISNI ZA HRVATSKU - NHR
HRVATSKA STRANKA PRAVA - HSP
GENERACIJA OBNOVE - GO","STRANKA S IMENOM I PREZIMENOM
PAMETNO
FOKUS",BLOK UMIROVLJENICI ZAJEDNO - BUZ,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA","DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET
HRVATSKI SUVERENISTI
BLOK ZA HRVATSKU - BLOK
HRVATSKA KONZERVATIVNA STRANKA - HKS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
STRANKA UMIROVLJENIKA - SU
ZELENA LISTA","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS,HRVATSKA STRANKA BUDUĆNOSTI - HSB,"NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI","SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,"ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR
STRANKA IVANA PERNARA - SIP
HRVATSKA STRANKA SVIH ČAKAVACA KAJKAVACA I ŠTOKAVACA - HSSČKŠ
ZAGORSKA STRANKA ZA ZAGREB - ZSZ
NEZAVISNA LISTA STIPE PETRINA - NLSP","MOŽEMO! - POLITIČKA PLATFORMA
RADNIČKA FRONTA - RF
NOVA LJEVICA - NL
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU",HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ,MOJA VOLJENA HRVATSKA - MVH,NEOVISNA LISTA -  DINO DEBELJUH,NEOVISNA LISTA -  DAMIR GRÜNBAUM,NEOVISNA LISTA -  MARIN ŠKIBOLA,NEZAVISNA LISTA BURA - BURA,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS",UNIJA KVARNERA - UNIJA,DRAGANA JECKOV,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,BORIS MILOŠEVIĆ,MILORAD PUPOVAC,JOVICA RADMANOVIĆ,SNAGA SLAVONIJE I BARANJE - Snaga SiB,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""",HRVATSKA DEMOKRATSKA STRANKA - HDS,HRVATSKA STRANKA GRAĐANSKOG OTPORA - HSGO,SLOBODNA HRVATSKA,BARI AHMEDI,ROBERT BOSAK,FRANJO HORVAT,VELJKO KAJTAZI,VLADIMIR BILEK,IVAN KOMAK,ABECEDA DEMOKRACIJE - ABECEDA,AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU
ZELENI SAVEZ - ZELENI",NEOVISNA LISTA -  IRENA FRANCEKOVIĆ,STRANKA HRVATSKI VIDIK - SHV,STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ,"MOŽEMO! - POLITIČKA PLATFORMA
ZAGREB JE NAŠ!
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZA GRAD","BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH
HRVATSKA BRANITELJSKA PUČKA STRANKA - HBPS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS",HRVATSKA STRANKA REDA - HSR,"ŽELJKO LACKOVIĆ - NEZAVISNE LISTE
NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
NEZAVISNI SELJACI HRVATSKE - NSH
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",MENSUR FERHATOVIĆ,ARMIN HODŽIĆ,NEDŽAD HODŽIĆ,ERMINA LEKAJ PRLJASKAJ,BERMIN MEŠKIĆ,IDRIS SULEJMANI,HABIB TAHIRI,POKRET ZA MODERNU HRVATSKU,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
NARODNA STRANKA - REFORMISTI - REFORMISTI",NEOVISNA LISTA -  ŽELJKO GLASNOVIĆ,"ŽIVI ZID
STRANKA IVANA PERNARA - SIP
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ",NARODNA STRANKA - REFORMISTI - REFORMISTI,FURIO RADIN,"NEZAVISNA LISTA STIPE PETRINA - NLSP
AKCIJA MLADIH - AM
ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
STRANKA IVANA PERNARA - SIP",RÓBERT JANKOVICS
HR_05479,Bistra,5665,2561,75,0,4,213,0,5,132,8,6,258,0,7,0,10,507,9,0,83,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,1,0,7,0,0,0,0,0,185,11,970,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0
HR_05487,Luka,1149,446,16,0,0,31,0,2,14,2,1,56,0,0,0,1,99,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,174,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HR_05495,Dubravica,1129,511,13,0,1,22,0,1,19,3,1,36,0,2,0,1,124,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HR_05509,Bedenica,1108,499,15,0,2,30,0,0,25,0,3,65,0,2,0,0,103,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,21,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05517,Stupnik,3270,1532,29,0,0,131,102,2,139,5,0,237,0,1,0,3,285,0,0,33,0,0,520,2,0,0,0,0,0,0,1,0,1,1,3,1,0,11,2,5,0,0,0,0,0,0,0,0,6,4,7,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_05525,Jesenje,1232,660,24,0,1,13,8,2,70,2,3,30,0,15,1,15,169,0,0,6,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05533,Kumrovec,1297,697,28,0,2,12,22,4,8,2,3,19,0,265,1,6,189,0,0,4,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05541,Novi Golubovec,794,424,7,0,1,5,2,0,8,0,1,15,0,10,3,3,101,0,0,8,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05550,Majur,929,419,12,0,5,23,0,0,1,2,1,31,0,5,0,0,0,1,0,7,0,0,224,0,0,0,0,0,0,0,2,1,0,1,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0
HR_05568,Ribnik,385,195,8,0,0,6,6,0,7,2,0,14,0,0,0,3,58,0,0,17,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05576,Tounj,918,410,9,0,2,23,4,2,4,0,0,66,0,2,0,2,37,0,0,20,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05584,Veliki Bukovec,1139,569,24,0,4,16,7,2,10,6,5,54,0,59,1,60,143,0,0,16,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05592,Kalinovac,1217,617,21,0,0,12,0,0,4,2,0,29,0,3,0,0,110,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,284,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05606,Kalnik,1066,582,22,0,2,11,0,2,10,4,0,35,0,0,0,0,280,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,3,177,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05614,Novo Virje,922,367,11,0,6,3,0,1,2,1,0,21,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05622,Severin,693,260,4,0,1,3,0,0,5,2,1,53,0,0,0,0,69,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,105,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_05649,Sandrovac,1270,504,7,0,7,15,0,1,5,5,2,50,0,0,0,0,151,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,226,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
HR_05657,Velika Trnovitica,1063,522,4,0,3,21,0,2,14,0,0,93,0,0,0,0,108,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05665,Zrinski Topolovac,645,286,8,0,2,6,0,2,1,1,0,54,0,0,0,0,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,162,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05673,Bukovlje,2763,1204,18,0,10,54,15,6,67,0,3,156,0,8,0,4,229,0,0,16,0,0,607,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HR_05681,Dragalic,1157,471,11,0,0,6,2,1,6,0,1,111,0,0,0,0,126,0,0,8,0,0,175,0,0,0,0,0,0,0,13,2,2,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05690,Gornja Vrba,2176,853,6,0,3,61,8,1,12,0,2,151,0,3,0,3,136,0,0,14,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HR_05703,Sikirevci,1980,855,23,0,5,23,10,0,34,0,1,154,0,1,0,3,86,0,0,10,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05711,Galovac,1091,449,14,0,4,29,3,3,5,1,2,52,0,11,0,1,89,0,2,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
HR_05720,Kukljica,876,380,6,0,2,41,4,2,12,3,0,38,0,1,0,9,138,0,4,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0
HR_05738,Povljana,669,362,4,0,0,24,11,3,2,3,0,28,0,1,0,2,69,0,4,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0
HR_05746,Privlaka,2260,940,21,0,8,77,19,6,27,7,1,113,0,6,0,1,147,0,1,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
HR_05754,Tkon,691,320,12,0,1,32,9,1,16,5,1,22,0,0,0,2,102,0,1,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
HR_05762,Donja Moticina,1314,653,14,0,1,10,5,2,4,2,2,155,0,0,0,0,102,0,0,11,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0
HR_05789,Magadenovac,1473,680,30,0,5,24,6,4,3,4,0,153,0,0,0,0,133,0,0,17,0,0,225,0,0,0,0,0,0,0,16,2,0,18,20,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
HR_05797,Vladislavci,1569,919,24,0,3,17,4,4,9,3,6,99,0,0,0,0,87,0,0,10,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,61
HR_05819,Pirovac,1844,896,25,0,11,55,16,2,132,4,3,104,0,4,0,0,162,0,3,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0
HR_05827,Rogoznica,2548,1257,36,0,11,61,17,1,20,5,1,101,0,2,0,2,254,0,27,0,0,0,558,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,150,0
HR_05835,Privlaka,2304,1005,19,0,5,52,6,0,8,0,3,214,0,39,0,2,126,0,0,23,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05843,Vođinci,1514,722,13,0,1,51,7,6,3,0,0,308,0,0,0,0,48,0,0,12,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05851,Dugopolje,3186,1729,70,0,12,213,14,15,37,10,3,186,0,2,0,3,198,0,70,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0
HR_05860,Lecevica,523,285,6,0,2,16,0,0,0,0,1,22,0,2,0,0,14,0,10,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HR_05878,Lokvicici,742,380,4,0,2,13,3,0,0,0,0,52,287,1,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05886,Okrug,3847,1439,20,0,1,156,30,7,34,1,2,194,0,8,0,1,322,0,45,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,0
HR_05894,Prgomet,522,299,6,0,0,28,1,1,0,1,1,49,0,0,0,0,24,0,12,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HR_05908,Primorski Dolac,655,329,9,0,1,23,5,3,1,0,0,51,0,0,0,1,21,0,12,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HR_05916,Runovici,2035,1108,13,0,3,105,1,9,3,5,1,260,616,36,1,4,28,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05924,Sutivan,971,553,3,0,0,52,24,2,25,3,3,49,194,4,0,4,172,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05932,Tucepi,1676,957,17,0,2,78,68,6,38,4,0,62,341,2,0,3,290,2,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
HR_05959,Zadvarje,227,133,1,0,0,20,2,0,6,0,0,17,45,14,1,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05967,Karojba,1218,567,24,0,2,44,0,3,14,3,0,23,0,2,0,1,0,5,0,30,30,16,143,0,3,3,4,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05975,Kaštelir-Labinci - Castelliere-S. Domenica,1305,437,17,0,1,15,0,2,9,3,0,13,0,4,0,3,0,1,0,14,24,12,91,0,3,1,8,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_05983,Dubrovacko primorje,1661,868,15,0,2,105,20,3,13,1,2,68,488,8,0,0,116,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05991,Janjina,577,315,5,0,1,31,11,0,6,1,0,24,149,1,0,0,81,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06009,Lumbarda,1091,561,10,0,1,51,37,1,10,2,0,32,250,5,1,1,150,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_06017,Trpanj,689,357,8,0,0,46,4,0,12,5,0,29,142,23,0,2,80,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06025,Župa dubrovačka,7457,3326,43,0,9,411,163,12,67,12,2,400,1604,21,7,7,440,6,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,2,0,0,0,0,0,0,0,0,0,0,1
HR_06033,Dekanovec,666,324,2,0,1,3,1,1,4,1,0,33,0,9,1,7,101,0,0,35,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06041,Gornji Mihaljevec,1616,665,21,0,2,26,17,2,25,7,4,31,0,8,3,16,341,0,0,21,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06050,Orehovica,2119,817,16,0,12,6,9,1,11,1,2,38,0,38,2,14,284,0,0,21,0,0,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,3,0,1,20,159,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06068,Strahoninec,2334,1100,19,0,3,28,47,3,92,4,2,55,0,43,2,15,589,0,0,22,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06076,Sveta Marija,1908,843,24,0,3,13,22,3,17,9,2,44,0,11,1,9,490,0,0,22,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06084,Senkovec,2485,1244,19,0,3,28,31,4,101,7,7,82,0,30,7,15,645,0,0,21,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06092,Jagodnjak,1441,411,19,0,2,2,5,2,1,4,0,10,0,0,0,0,62,0,0,8,0,0,47,0,0,0,0,0,0,0,73,7,5,60,123,5,4,0,0,0,0,0,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,22
HR_06106,Markusica,1944,423,13,0,1,3,2,0,1,0,1,7,0,1,0,1,63,0,0,6,0,0,34,0,0,0,0,0,0,0,222,13,56,124,213,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_06122,Negoslavci,963,407,15,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,356,15,51,340,309,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06149,Sodolovci,1312,358,10,0,0,5,4,0,1,0,2,26,0,0,0,0,67,0,0,8,0,0,54,0,0,0,0,0,0,0,78,4,24,49,136,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
HR_06165,Podravske Sesvete,1320,530,23,0,3,20,0,1,4,3,0,58,0,34,0,0,88,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,178,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06173,Murter - Kornati,1906,875,11,0,3,96,21,2,35,6,1,87,0,1,0,3,190,0,4,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,83,0
HR_06181,Gornja Rijeka,1373,591,32,0,4,17,0,1,6,5,4,44,0,1,0,0,191,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,250,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
