gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,NEOS,KPÖ,EUROPA
AT_80416,Röthis,1533,733,4,0,249,70,72,143,175,7,13
AT_80417,Satteins,2082,990,7,0,360,130,154,157,168,5,9
AT_80418,Schlins,1667,799,9,0,285,120,107,121,142,2,13
AT_80419,Schnifis,611,316,4,0,136,26,33,46,68,0,3
AT_80420,Sulz,1889,926,9,0,309,121,115,199,163,3,7
AT_80421,Übersaxen,489,245,4,0,129,7,38,28,35,4,0
AT_80422,Viktorsberg,305,153,0,0,89,6,12,17,27,0,2
AT_80423,Weiler,1501,672,2,0,251,75,88,113,132,3,8
AT_80424,Zwischenwasser,2416,1098,13,0,395,119,161,207,180,5,18
AT_80499,Wahlkarten - Feldkirch,0,6877,49,0,1819,953,702,1881,1299,58,116
AT_90099,Wahlkarten - Wien,0,135086,718,0,29994,39298,13332,32681,15220,1770,2073
AT_90001,Wien,1157681,544623,5338,0,114079,164881,83678,107653,53794,6700,8500
