gisco_id,name,registered,turnout,invalid,blank,MSZP,JOBBIK,LEHET MÁS A POLITIKA,MAGYAR DEMOKRATA FÓRUM,FIDESZ-KDNP,Jobbik,CIVIL MOZGALOM,Lehet Más a Politika,Fidesz-KDNP,MDF,Összefogás Párt BAZ M-i Lista,MSZDP,MAGYAR SZOCIALISTA PÁRT,MUNKÁSPÁRT,MIÉP,CIVILEK,Magyar Demokrata Fórum,LMP,Civil Mozgalom,Munkáspárt,Magyar Szocialista Párt,FIDESZ - KDNP
HU_3170,Sándorfalva,6516,3580,16,0,719,0,254,89,1753,594,146,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
HU_1200,Szatymaz,3764,2013,5,0,322,0,106,42,1063,380,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HU_3336,Szeged,131451,83577,516,0,23097,0,8886,2666,37194,9324,1750,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0
HU_3248,Szegvár,3904,2479,17,0,242,0,86,26,1622,452,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HU_1445,Szentes,23874,14955,126,0,2613,0,1002,370,7601,2944,264,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
HU_1226,Székkutas,1999,1292,10,0,189,0,78,22,686,278,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
HU_1696,Tiszasziget,1390,917,6,0,154,0,53,18,509,156,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HU_2590,Tömörkény,1560,891,2,0,144,0,29,16,505,151,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HU_1492,Újszentiván,1301,806,3,0,195,0,64,20,421,90,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HU_2141,Üllés,2579,1433,14,0,157,0,100,29,804,276,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0554,Zákányszék,2258,1431,16,0,116,0,83,17,961,160,72,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
HU_1776,Zsombó,2674,1673,9,0,259,0,172,44,865,289,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HU_1737,Aba,3555,2051,7,0,235,0,0,0,1271,371,0,0,0,0,0,0,0,0,0,28,27,112,0,0,0,0
HU_0892,Adony,3059,1868,9,0,445,0,0,0,987,251,0,0,0,0,0,0,0,0,0,33,52,91,0,0,0,0
HU_2682,Alap,1568,865,3,0,103,0,0,0,545,171,0,0,0,0,0,0,0,0,0,5,5,33,0,0,0,0
HU_1517,Alcsútdoboz,1153,789,6,0,74,0,0,0,601,67,0,0,0,0,0,0,0,0,0,9,5,27,0,0,0,0
HU_2528,Alsószentiván,514,298,1,0,54,0,0,0,170,66,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
HU_0873,Bakonycsernye,2529,1592,7,0,210,0,0,0,1045,201,0,0,0,0,0,0,0,0,0,34,27,68,0,0,0,0
HU_2315,Bakonykúti,110,91,0,0,17,0,0,0,41,11,0,0,0,0,0,0,0,0,0,2,1,19,0,0,0,0
HU_3110,Balinka,770,498,0,0,60,0,0,0,339,58,0,0,0,0,0,0,0,0,0,20,1,20,0,0,0,0
HU_0704,Baracs,2913,1746,14,0,402,0,0,0,811,261,0,0,0,0,0,0,0,0,0,51,68,139,0,0,0,0
HU_0858,Baracska,2171,1363,11,0,240,0,0,0,827,160,0,0,0,0,0,0,0,0,0,12,29,84,0,0,0,0
HU_0846,Beloiannisz,911,553,4,0,179,0,0,0,204,99,0,0,0,0,0,0,0,0,0,7,26,34,0,0,0,0
HU_1634,Besnyõ,1440,850,6,0,178,0,0,0,465,115,0,0,0,0,0,0,0,0,0,8,16,62,0,0,0,0
HU_1048,Bicske,8797,5734,38,0,904,0,0,0,3504,728,0,0,0,0,0,0,0,0,0,95,148,317,0,0,0,0
HU_1825,Bodajk,3334,2371,13,0,269,0,0,0,1414,455,0,0,0,0,0,0,0,0,0,51,50,119,0,0,0,0
HU_1162,Bodmér,196,161,0,0,37,0,0,0,82,33,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0
HU_1315,Cece,2143,1397,6,0,88,0,0,0,957,299,0,0,0,0,0,0,0,0,0,7,6,34,0,0,0,0
HU_3054,Csabdi,964,648,7,0,55,0,0,0,436,88,0,0,0,0,0,0,0,0,0,13,8,41,0,0,0,0
HU_0536,Csákberény,982,713,5,0,56,0,0,0,449,136,0,0,0,0,0,0,0,0,0,8,15,44,0,0,0,0
HU_2000,Csákvár,4269,2803,18,0,403,0,0,0,1723,370,0,0,0,0,0,0,0,0,0,68,52,169,0,0,0,0
HU_2190,Csókakõ,1117,803,5,0,92,0,0,0,480,149,0,0,0,0,0,0,0,0,0,23,12,42,0,0,0,0
HU_0977,Csór,1449,937,9,0,109,0,0,0,554,177,0,0,0,0,0,0,0,0,0,19,16,53,0,0,0,0
HU_0673,Csõsz,795,447,3,0,29,0,0,0,271,119,0,0,0,0,0,0,0,0,0,2,10,13,0,0,0,0
HU_3275,Dég,1795,884,4,0,120,0,0,0,473,227,0,0,0,0,0,0,0,0,0,14,11,35,0,0,0,0
HU_0311,Dunaújváros,40842,26175,170,0,6584,0,0,0,11230,4021,0,0,0,0,0,0,0,0,0,809,876,2485,0,0,0,0
HU_2035,Elõszállás,1969,1168,9,0,148,0,0,0,647,231,0,0,0,0,0,0,0,0,0,17,32,84,0,0,0,0
HU_0280,Enying,5755,3277,26,0,525,0,0,0,1569,974,0,0,0,0,0,0,0,0,0,26,53,104,0,0,0,0
HU_2360,Ercsi,6707,3899,30,0,737,0,0,0,1806,1003,0,0,0,0,0,0,0,0,0,57,67,199,0,0,0,0
HU_0231,Etyek,3149,2114,16,0,315,0,0,0,1286,223,0,0,0,0,0,0,0,0,0,13,72,189,0,0,0,0
HU_3220,Fehérvárcsurgó,1582,1096,5,0,98,0,0,0,750,162,0,0,0,0,0,0,0,0,0,23,16,42,0,0,0,0
HU_2993,Felcsút,1421,1122,3,0,106,0,0,0,805,126,0,0,0,0,0,0,0,0,0,9,13,60,0,0,0,0
HU_0611,Füle,748,480,2,0,57,0,0,0,279,85,0,0,0,0,0,0,0,0,0,11,23,23,0,0,0,0
HU_1575,Gánt,480,352,0,0,29,0,0,0,244,45,0,0,0,0,0,0,0,0,0,11,3,20,0,0,0,0
HU_1029,Gárdony,8122,5495,48,0,1188,0,0,0,2875,710,0,0,0,0,0,0,0,0,0,122,170,382,0,0,0,0
HU_1591,Gyúró,971,682,6,0,68,0,0,0,445,83,0,0,0,0,0,0,0,0,0,4,14,62,0,0,0,0
HU_2342,Hantos,805,498,8,0,62,0,0,0,250,144,0,0,0,0,0,0,0,0,0,6,7,21,0,0,0,0
HU_1773,Igar,826,444,6,0,108,0,0,0,230,86,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0
HU_3201,Iszkaszentgyörgy,1589,1026,9,0,145,0,0,0,484,241,0,0,0,0,0,0,0,0,0,35,24,88,0,0,0,0
HU_0220,Isztimér,757,499,5,0,53,0,0,0,275,122,0,0,0,0,0,0,0,0,0,11,7,26,0,0,0,0
HU_1346,Iváncsa,2272,1262,10,0,283,0,0,0,687,181,0,0,0,0,0,0,0,0,0,18,31,52,0,0,0,0
HU_1597,Jenõ,1028,579,8,0,44,0,0,0,377,107,0,0,0,0,0,0,0,0,0,11,7,25,0,0,0,0
HU_2134,Kajászó,851,557,3,0,48,0,0,0,362,92,0,0,0,0,0,0,0,0,0,2,27,23,0,0,0,0
HU_1668,Káloz,1935,1109,6,0,102,0,0,0,658,307,0,0,0,0,0,0,0,0,0,9,10,17,0,0,0,0
HU_2192,Kápolnásnyék,2890,1981,19,0,357,0,0,0,1091,232,0,0,0,0,0,0,0,0,0,41,54,187,0,0,0,0
HU_0234,Kincsesbánya,1253,835,3,0,146,0,0,0,413,178,0,0,0,0,0,0,0,0,0,13,27,55,0,0,0,0
HU_1263,Kisapostag,1195,855,8,0,118,0,0,0,458,145,0,0,0,0,0,0,0,0,0,22,27,77,0,0,0,0
HU_2899,Kisláng,2035,953,8,0,98,0,0,0,520,289,0,0,0,0,0,0,0,0,0,2,16,20,0,0,0,0
HU_3065,Kõszárhegy,1252,786,2,0,112,0,0,0,405,165,0,0,0,0,0,0,0,0,0,30,17,55,0,0,0,0
HU_3420,Kulcs,2130,1359,7,0,255,0,0,0,605,291,0,0,0,0,0,0,0,0,0,44,44,113,0,0,0,0
HU_0750,Lajoskomárom,1910,1091,7,0,218,0,0,0,638,156,0,0,0,0,0,0,0,0,0,11,26,35,0,0,0,0
HU_0726,Lepsény,2551,1403,6,0,186,0,0,0,744,328,0,0,0,0,0,0,0,0,0,18,38,83,0,0,0,0
HU_1911,Lovasberény,2211,1470,11,0,160,0,0,0,893,269,0,0,0,0,0,0,0,0,0,18,22,97,0,0,0,0
HU_2767,Magyaralmás,1284,924,2,0,74,0,0,0,647,117,0,0,0,0,0,0,0,0,0,21,25,38,0,0,0,0
HU_0465,Martonvásár,4501,3022,14,0,556,0,0,0,1665,350,0,0,0,0,0,0,0,0,0,62,96,279,0,0,0,0
HU_2349,Mány,1814,1092,7,0,141,0,0,0,737,118,0,0,0,0,0,0,0,0,0,21,11,57,0,0,0,0
HU_1694,Mátyásdomb,597,343,2,0,92,0,0,0,183,54,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
HU_1755,Mezõfalva,3918,2149,12,0,315,0,0,0,952,734,0,0,0,0,0,0,0,0,0,22,45,69,0,0,0,0
HU_0568,Mezõkomárom,793,428,3,0,57,0,0,0,267,78,0,0,0,0,0,0,0,0,0,3,2,18,0,0,0,0
HU_0657,Mezõszentgyörgy,1012,502,1,0,78,0,0,0,308,95,0,0,0,0,0,0,0,0,0,1,6,13,0,0,0,0
HU_2903,Mezõszilas,1796,821,10,0,144,0,0,0,474,135,0,0,0,0,0,0,0,0,0,6,12,40,0,0,0,0
HU_2571,Moha,417,308,0,0,32,0,0,0,179,46,0,0,0,0,0,0,0,0,0,15,7,29,0,0,0,0
HU_1848,Mór,11816,8360,47,0,1190,0,0,0,4920,1304,0,0,0,0,0,0,0,0,0,214,209,476,0,0,0,0
HU_2759,Nadap,417,305,1,0,50,0,0,0,179,41,0,0,0,0,0,0,0,0,0,3,11,20,0,0,0,0
HU_0700,Nagykarácsony,1156,676,4,0,71,0,0,0,456,109,0,0,0,0,0,0,0,0,0,8,8,20,0,0,0,0
HU_3236,Nagylók,892,480,3,0,57,0,0,0,271,117,0,0,0,0,0,0,0,0,0,4,3,25,0,0,0,0
HU_2358,Nagyveleg,529,368,4,0,27,0,0,0,260,37,0,0,0,0,0,0,0,0,0,11,10,19,0,0,0,0
HU_2613,Nagyvenyim,3426,2164,10,0,504,0,0,0,859,454,0,0,0,0,0,0,0,0,0,69,64,204,0,0,0,0
HU_1390,Nádasdladány,1463,832,5,0,128,0,0,0,431,187,0,0,0,0,0,0,0,0,0,11,11,59,0,0,0,0
HU_3430,Óbarok,610,359,6,0,47,0,0,0,213,59,0,0,0,0,0,0,0,0,0,2,7,25,0,0,0,0
HU_2575,Pákozd,2450,1743,34,0,237,0,0,0,1029,239,0,0,0,0,0,0,0,0,0,26,58,120,0,0,0,0
HU_2884,Pátka,1338,837,10,0,84,0,0,0,443,229,0,0,0,0,0,0,0,0,0,11,14,46,0,0,0,0
HU_2178,Pázmánd,1670,1090,11,0,167,0,0,0,685,119,0,0,0,0,0,0,0,0,0,17,26,65,0,0,0,0
HU_1935,Perkáta,3189,1611,21,0,276,0,0,0,910,288,0,0,0,0,0,0,0,0,0,19,25,72,0,0,0,0
HU_1752,Polgárdi,5115,2806,29,0,313,0,0,0,1786,447,0,0,0,0,0,0,0,0,0,29,74,128,0,0,0,0
HU_2901,Pusztaszabolcs,4980,2750,16,0,580,0,0,0,1363,556,0,0,0,0,0,0,0,0,0,56,65,114,0,0,0,0
HU_1777,Pusztavám,1907,1427,12,0,193,0,0,0,873,232,0,0,0,0,0,0,0,0,0,29,19,69,0,0,0,0
HU_0990,Rácalmás,3568,2358,15,0,514,0,0,0,987,475,0,0,0,0,0,0,0,0,0,96,76,195,0,0,0,0
HU_0201,Ráckeresztúr,2585,1506,6,0,229,0,0,0,765,389,0,0,0,0,0,0,0,0,0,15,18,84,0,0,0,0
HU_2369,Sárbogárd,10348,6630,45,0,1210,0,0,0,3570,1400,0,0,0,0,0,0,0,0,0,55,134,216,0,0,0,0
HU_0272,Sáregres,604,420,4,0,34,0,0,0,228,139,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0
HU_3180,Sárkeresztes,1293,943,11,0,118,0,0,0,547,113,0,0,0,0,0,0,0,0,0,39,32,83,0,0,0,0
HU_2534,Sárkeresztúr,1713,730,7,0,131,0,0,0,417,152,0,0,0,0,0,0,0,0,0,6,7,10,0,0,0,0
HU_0269,Sárkeszi,468,259,4,0,30,0,0,0,126,56,0,0,0,0,0,0,0,0,0,9,20,14,0,0,0,0
HU_2514,Sárosd,2661,1339,13,0,176,0,0,0,789,269,0,0,0,0,0,0,0,0,0,14,32,46,0,0,0,0
HU_3153,Sárszentágota,1121,698,5,0,43,0,0,0,494,122,0,0,0,0,0,0,0,0,0,11,2,21,0,0,0,0
HU_1177,Sárszentmihály,2499,1579,11,0,238,0,0,0,827,287,0,0,0,0,0,0,0,0,0,60,44,112,0,0,0,0
HU_2020,Seregélyes,3647,2109,6,0,245,0,0,0,1267,407,0,0,0,0,0,0,0,0,0,26,35,123,0,0,0,0
HU_3332,Soponya,1553,919,6,0,81,0,0,0,576,211,0,0,0,0,0,0,0,0,0,7,12,26,0,0,0,0
HU_0289,Söréd,389,286,1,0,24,0,0,0,197,34,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0
HU_1495,Sukoró,1065,786,2,0,158,0,0,0,440,82,0,0,0,0,0,0,0,0,0,24,25,55,0,0,0,0
HU_2870,Szabadbattyán,3769,2358,15,0,290,0,0,0,1423,357,0,0,0,0,0,0,0,0,0,67,56,150,0,0,0,0
HU_1325,Szabadegyháza,1796,1028,6,0,201,0,0,0,597,148,0,0,0,0,0,0,0,0,0,9,31,36,0,0,0,0
HU_1874,Szabadhídvég,703,389,5,0,61,0,0,0,251,40,0,0,0,0,0,0,0,0,0,4,4,24,0,0,0,0
HU_1954,Szár,1332,900,4,0,135,0,0,0,541,122,0,0,0,0,0,0,0,0,0,19,20,59,0,0,0,0
HU_1482,Székesfehérvár,82912,57703,349,0,11683,0,0,0,29574,7624,0,0,0,0,0,0,0,0,0,1322,1976,5175,0,0,0,0
HU_1446,Tabajd,761,527,4,0,38,0,0,0,408,46,0,0,0,0,0,0,0,0,0,6,7,18,0,0,0,0
HU_2926,Tác,1354,846,2,0,67,0,0,0,569,126,0,0,0,0,0,0,0,0,0,12,19,51,0,0,0,0
HU_2100,Tordas,1356,952,3,0,166,0,0,0,513,131,0,0,0,0,0,0,0,0,0,20,21,98,0,0,0,0
HU_1748,Újbarok,334,238,3,0,40,0,0,0,149,16,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,0
HU_1762,Úrhida,1782,1221,4,0,132,0,0,0,646,264,0,0,0,0,0,0,0,0,0,43,42,90,0,0,0,0
HU_0245,Vajta,718,434,1,0,64,0,0,0,275,77,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0
HU_0582,Vál,1911,1331,5,0,119,0,0,0,938,171,0,0,0,0,0,0,0,0,0,18,24,56,0,0,0,0
HU_2501,Velence,4487,3105,18,0,736,0,0,0,1635,329,0,0,0,0,0,0,0,0,0,67,96,224,0,0,0,0
HU_0349,Vereb,656,397,1,0,70,0,0,0,248,44,0,0,0,0,0,0,0,0,0,6,8,20,0,0,0,0
HU_0275,Vértesacsa,1411,892,2,0,147,0,0,0,560,96,0,0,0,0,0,0,0,0,0,4,17,66,0,0,0,0
HU_1389,Vértesboglár,750,528,6,0,38,0,0,0,396,49,0,0,0,0,0,0,0,0,0,6,10,23,0,0,0,0
HU_3024,Zámoly,1864,1121,4,0,146,0,0,0,627,218,0,0,0,0,0,0,0,0,0,35,14,77,0,0,0,0
HU_3426,Zichyújfalu,795,450,3,0,83,0,0,0,279,63,0,0,0,0,0,0,0,0,0,3,10,9,0,0,0,0
HU_3434,Daruszentmiklós,1030,629,15,0,110,0,0,0,387,87,0,0,0,0,0,0,0,0,0,1,10,19,0,0,0,0
HU_1188,Abda,2515,1619,8,0,276,0,181,35,867,222,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3338,Acsalag,415,314,3,0,25,0,1,1,263,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2940,Agyagosszergény,719,493,2,0,55,0,15,12,347,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0488,Ágfalva,1598,985,6,0,133,0,67,36,573,152,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3224,Árpás,225,157,1,0,36,0,3,5,91,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2692,Ásványráró,1597,1062,8,0,152,0,42,16,693,142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1504,Babót,975,657,4,0,74,0,21,6,470,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2893,Bakonygyirót,133,98,0,0,18,0,4,3,61,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2206,Bakonypéterd,219,144,5,0,18,0,4,0,91,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0594,Bakonyszentlászló,1525,926,6,0,109,0,41,6,622,130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0619,Barbacs,595,342,2,0,39,0,11,5,247,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2876,Bágyogszovát,1089,705,1,0,83,0,19,12,516,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1058,Beled,2321,1534,7,0,239,0,80,22,987,185,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2980,Bezenye,1130,748,4,0,112,0,31,13,512,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1056,Bezi,410,260,0,0,18,0,5,5,189,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0622,Bodonhely,279,176,1,0,17,0,3,2,119,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0436,Bogyoszló,542,372,3,0,62,0,12,8,234,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0661,Börcs,984,587,1,0,112,0,62,18,325,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3395,Bõny,1772,942,8,0,178,0,42,24,525,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1550,Bõsárkány,1720,1151,2,0,141,0,23,17,873,79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2708,Cakóháza,45,31,1,0,3,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1595,Cirák,493,330,3,0,31,0,7,4,240,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0856,Csapod,460,314,2,0,34,0,11,6,213,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1004,Csáfordjánosfa,192,145,2,0,24,0,0,2,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3019,Csér,31,23,0,0,5,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1350,Csikvánd,420,274,3,0,23,0,7,2,201,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0403,Csorna,8705,6254,21,0,854,0,200,117,4410,550,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2186,Darnózseli,1260,841,5,0,170,0,38,29,496,96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3259,Dénesfa,317,200,0,0,29,0,4,0,141,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2191,Dör,492,340,5,0,25,0,6,5,275,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2773,Dunakiliti,1432,893,2,0,173,0,53,20,516,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0207,Dunaremete,212,166,5,0,26,0,10,3,99,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2107,Dunaszeg,1567,1034,3,0,101,0,73,31,675,132,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1587,Dunaszentpál,572,365,5,0,63,0,17,19,201,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1045,Dunasziget,1150,712,3,0,93,0,42,14,441,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2634,Ebergõc,112,94,1,0,12,0,3,3,62,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2244,Edve,112,87,1,0,11,0,3,0,56,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2028,Egyed,459,265,1,0,43,0,14,4,158,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1523,Egyházasfalu,707,517,3,0,37,0,10,7,401,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1503,Enese,1410,897,5,0,122,0,37,40,583,82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1670,Écs,1497,1022,3,0,76,0,69,16,718,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3399,Farád,1631,1135,4,0,110,0,29,14,837,125,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0695,Fehértó,409,296,5,0,26,0,10,4,190,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3271,Feketeerdõ,389,263,0,0,50,0,11,14,150,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3325,Felpéc,693,437,7,0,56,0,15,5,257,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3067,Fenyõfõ,116,84,2,0,0,0,0,0,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1125,Fertõboz,222,158,1,0,20,0,7,7,99,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0988,Fertõd,2735,1881,11,0,230,0,64,37,1188,271,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0948,Fertõendréd,509,359,5,0,35,0,7,3,232,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1065,Fertõhomok,469,355,4,0,37,0,18,11,222,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1241,Fertõrákos,1814,1084,1,0,282,0,85,48,550,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1534,Fertõszentmiklós,3047,2213,10,0,275,0,87,47,1473,264,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3144,Fertõszéplak,991,683,2,0,63,0,25,13,436,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0206,Gönyû,2444,1344,9,0,243,0,99,40,763,162,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1796,Gyalóka,64,46,0,0,4,0,2,1,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2686,Gyarmat,1097,717,4,0,65,0,46,9,483,95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2384,Gyóró,322,216,1,0,20,0,3,2,166,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2040,Gyömöre,1027,634,0,0,57,0,23,4,455,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2558,Gyõr,102452,68998,373,0,13769,0,5050,2417,38067,8143,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0872,Gyõrasszonyfa,424,294,8,0,23,0,22,3,211,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1319,Gyõrladamér,1199,816,8,0,103,0,62,23,489,115,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3131,Gyõrság,1189,808,3,0,63,0,21,14,615,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1930,Gyõrsövényház,680,386,4,0,75,0,14,8,213,62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1565,Gyõrszemere,2525,1415,10,0,142,0,100,23,872,240,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0748,Gyõrújbarát,4452,3216,21,0,440,0,280,123,1982,321,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3178,Gyõrújfalu,1084,823,2,0,67,0,72,27,558,84,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1522,Gyõrzámoly,1739,1230,2,0,128,0,111,33,749,189,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2679,Halászi,2426,1525,6,0,215,0,96,43,1002,155,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0764,Harka,1279,861,3,0,129,0,86,33,466,128,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1790,Hegyeshalom,2742,1614,4,0,319,0,93,43,926,212,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1840,Hegykõ,1097,875,4,0,65,0,20,16,648,113,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1230,Hédervár,909,577,4,0,115,0,29,18,330,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2337,Hidegség,280,195,1,0,27,0,13,7,124,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0402,Himod,552,348,2,0,37,0,15,2,240,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1002,Hövej,262,200,1,0,6,0,6,1,142,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2060,Ikrény,1428,845,6,0,102,0,77,33,457,139,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3163,Iván,1030,607,3,0,68,0,13,17,283,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2922,Jánossomorja,4793,2680,17,0,480,0,119,62,1644,320,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0664,Jobaháza,456,271,3,0,33,0,5,4,198,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1211,Kajárpéc,1104,730,5,0,51,0,35,12,543,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2833,Kapuvár,8717,5859,31,0,800,0,219,146,3643,941,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1474,Kimle,1820,1035,5,0,177,0,55,55,606,123,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0241,Kisbabot,182,148,1,0,17,0,3,6,103,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2288,Kisbajcs,656,507,1,0,74,0,45,15,295,62,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0781,Kisbodak,296,211,2,0,40,0,18,4,115,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3369,Kisfalud,645,473,0,0,60,0,4,7,352,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2463,Koroncó,1553,935,6,0,136,0,44,23,575,138,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
