gisco_id,name,registered,turnout,invalid,blank,Komitet Wyborczy Platforma Obywatelska Rzeczypospolitej Polskiej,Komitet Wyborczy Polska Partia Pracy,Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej - Unia Pracy,Komitet Wyborczy Unii Polityki Realnej,Narodowy Komitet Wyborczy Wyborców,Komitet Wyborczy Inicjatywa dla Polski,Komitet Wyborczy Wyborców Socjaldemokracji Polskiej,Komitet Wyborczy Prawo i Sprawiedliwość,Komitet Wyborczy Liga Polskich Rodzin,"Komitet Wyborczy Wyborców - Ogólnopolski Komitet Obywatelski ""OKO""",Komitet Wyborczy Unii Wolności,Komitet Wyborczy Polskiego Stronnictwa Ludowego,Koalicyjny Komitet Wyborczy KPEiR-PLD,"Komitet Wyborczy Antyklerykalnej Partii Postępu ""Racja""",Komitet Wyborczy Polskiej Partii Narodowej,Komitet Wyborczy Wyborców Konfederacja Ruch Obrony Bezrobotnych,Komitet Wyborczy Wyborców Zieloni 2004,Komitet Wyborczy Narodowego Odrodzenia Polski,"Komitet Wyborczy Wyborców ""Razem dla Przyszłości""",Komitet Wyborczy Demokratycznej Partii Lewicy
PL_1812073,Ulanów,6776,1299,46,0,125,8,217,46,8,10,2,26,82,528,5,17,154,10,0,0,15,0,0,0,0
PL_1813012,Bircza,5119,1011,48,0,111,8,380,51,6,4,5,11,104,171,12,18,66,3,0,0,13,0,0,0,0
PL_1813022,Dubiecko,7521,1116,45,0,61,13,264,65,10,68,35,27,151,195,8,15,145,2,0,0,12,0,0,0,0
PL_1813032,Fredropol,4085,715,36,0,52,2,161,42,10,6,0,18,85,191,19,3,76,4,0,0,10,0,0,0,0
PL_1813042,Krasiczyn,3495,579,26,0,59,6,112,40,8,2,0,8,120,136,8,17,29,1,0,0,7,0,0,0,0
PL_1813052,Krzywcza,3711,586,19,0,38,1,174,18,3,8,2,9,80,180,6,10,29,1,0,0,8,0,0,0,0
PL_1813062,Medyka,4781,922,51,0,99,15,194,33,6,7,4,16,141,244,5,22,61,2,0,0,22,0,0,0,0
PL_1813072,Orły,6243,1267,49,0,56,5,273,45,4,53,4,32,139,345,16,8,227,5,0,0,6,0,0,0,0
PL_1813082,Przemyśl,6879,1029,40,0,136,0,202,52,4,6,3,21,215,236,14,14,73,2,0,0,11,0,0,0,0
PL_1813092,Stubno,3094,528,41,0,36,4,121,36,5,1,2,33,66,97,4,6,68,3,0,0,5,0,0,0,0
PL_1813102,Żurawica,9437,1781,88,0,134,6,348,155,11,12,7,27,189,500,12,24,227,7,0,0,34,0,0,0,0
PL_1814011,Przeworsk,12729,2928,83,0,329,6,171,163,36,30,6,334,493,914,10,65,227,45,0,0,16,0,0,0,0
PL_1814022,Adamówka,3159,575,21,0,23,4,129,15,2,0,2,9,54,189,4,5,106,5,0,0,7,0,0,0,0
PL_1814032,Gać,3496,794,28,0,9,3,113,5,5,1,0,308,98,132,3,7,76,3,0,0,3,0,0,0,0
PL_1814042,Jawornik Polski,3820,632,38,0,37,8,116,31,3,5,2,30,125,125,1,5,91,6,0,0,9,0,0,0,0
PL_1814053,Kańczuga,9820,1572,68,0,97,14,423,68,11,5,4,312,202,189,4,20,134,11,0,0,10,0,0,0,0
PL_1814062,Przeworsk,10935,2145,63,0,112,10,328,57,12,37,5,218,270,776,5,19,195,15,0,0,23,0,0,0,0
PL_1814073,Sieniawa,5108,1081,29,0,76,8,141,33,2,17,4,31,104,241,18,5,268,94,0,0,10,0,0,0,0
PL_1814082,Tryńcza,6041,906,24,0,46,3,195,29,6,33,2,35,123,228,5,5,149,16,0,0,7,0,0,0,0
PL_1814092,Zarzecze,5307,977,27,0,36,3,176,46,5,23,5,91,48,185,5,7,266,52,0,0,2,0,0,0,0
PL_1815012,Iwierzyce,5399,1565,55,0,57,4,122,42,5,67,16,16,157,267,3,12,734,2,0,0,6,0,0,0,0
PL_1815022,Ostrów,5057,790,26,0,101,8,125,50,0,20,7,5,69,192,5,8,160,6,0,0,8,0,0,0,0
PL_1815033,Ropczyce,19508,4183,130,0,327,22,399,234,27,296,10,60,688,1154,15,34,744,12,0,0,31,0,0,0,0
PL_1815043,Sędziszów Małopolski,16949,4301,91,0,236,14,382,176,20,1273,27,35,568,951,12,46,443,6,0,0,21,0,0,0,0
PL_1815052,Wielopole Skrzyńskie,6235,1305,48,0,42,7,259,36,5,31,3,7,188,278,6,12,359,9,0,0,15,0,0,0,0
PL_1816011,Dynów,4693,1353,60,0,68,5,113,557,3,2,2,22,212,209,4,19,63,4,0,0,10,0,0,0,0
PL_1816023,Błażowa,8254,1861,60,0,81,10,217,74,3,5,15,26,852,222,8,51,224,9,0,0,4,0,0,0,0
PL_1816032,Boguchwała,15803,4465,87,0,586,32,328,203,40,30,51,100,1572,975,27,91,296,22,0,0,25,0,0,0,0
PL_1816042,Chmielnik,4689,1945,61,0,33,2,134,37,6,0,2,14,1541,55,5,14,30,3,0,0,8,0,0,0,0
PL_1816052,Dynów,5517,787,25,0,40,3,198,153,0,2,7,17,124,104,10,6,90,1,0,0,7,0,0,0,0
PL_1816063,Głogów Małopolski,12977,3477,99,0,622,14,353,179,80,11,28,62,861,667,8,47,325,97,0,0,24,0,0,0,0
PL_1816072,Hyżne,5071,1282,20,0,56,3,155,48,4,5,3,16,631,230,2,23,69,5,0,0,12,0,0,0,0
PL_1816082,Kamień,4973,1324,33,0,52,8,128,38,0,1,6,16,231,493,5,13,281,12,0,0,7,0,0,0,0
PL_1816092,Krasne,11326,3021,91,0,465,14,226,151,32,11,27,50,930,712,18,75,178,14,0,0,27,0,0,0,0
PL_1816102,Lubenia,5063,1108,30,0,93,9,168,44,8,8,14,21,323,192,97,11,82,6,0,0,2,0,0,0,0
PL_1816113,Sokołów Małopolski,12128,2853,83,0,410,18,368,75,14,14,15,14,659,776,3,27,348,10,0,0,19,0,0,0,0
PL_1816122,Świlcza,13877,3285,97,0,484,31,251,162,31,152,29,99,924,614,8,56,305,12,0,0,30,0,0,0,0
PL_1816132,Trzebownisko,13458,3858,83,0,1782,4,152,118,33,8,14,71,635,728,1,30,161,17,0,0,21,0,0,0,0
PL_1816143,Tyczyn,11359,2776,66,0,230,3,270,102,17,38,26,69,1266,409,11,53,195,6,0,0,15,0,0,0,0
PL_1817011,Sanok,32304,6850,230,0,1679,26,419,1061,106,35,125,177,767,1318,29,214,497,88,0,0,79,0,0,0,0
PL_1817022,Besko,3216,520,18,0,41,4,87,44,8,1,2,4,64,116,4,7,110,5,0,0,5,0,0,0,0
PL_1817032,Bukowsko,3854,710,28,0,51,8,197,85,4,2,1,5,39,132,5,11,125,12,0,0,5,0,0,0,0
PL_1817042,Komańcza,4642,593,39,0,84,4,118,106,5,2,7,21,24,70,6,21,50,23,0,0,13,0,0,0,0
PL_1817052,Sanok,12598,1920,73,0,210,11,294,173,18,4,21,20,153,537,8,20,345,21,0,0,12,0,0,0,0
PL_1817062,Tyrawa Wołoska,1452,149,5,0,18,2,32,7,0,1,7,2,12,23,2,0,17,15,0,0,6,0,0,0,0
PL_1817073,Zagórz,9690,1497,46,0,274,7,174,143,21,15,8,26,184,357,9,23,167,13,0,0,30,0,0,0,0
PL_1817082,Zarszyn,6923,1105,34,0,137,7,146,138,7,11,11,11,138,230,3,18,189,10,0,0,15,0,0,0,0
PL_1818011,Stalowa Wola,54848,11897,247,0,3004,34,567,1097,169,594,164,557,1217,3016,60,223,791,47,0,0,110,0,0,0,0
PL_1818022,Bojanów,5157,916,29,0,101,8,185,23,5,11,9,13,84,284,18,8,126,4,0,0,8,0,0,0,0
PL_1818032,Pysznica,6998,1159,37,0,132,3,177,93,6,17,8,24,116,436,5,16,73,7,0,0,9,0,0,0,0
PL_1818042,Radomyśl nad Sanem,5727,980,38,0,117,7,139,81,3,6,1,18,71,180,5,5,299,4,0,0,6,0,0,0,0
PL_1818052,Zaklików,6703,972,57,0,132,8,134,87,5,8,9,12,94,277,13,17,105,3,0,0,11,0,0,0,0
PL_1818062,Zaleszany,8121,1313,54,0,170,11,196,127,11,21,8,31,101,380,18,16,155,1,0,0,13,0,0,0,0
PL_1819012,Czudec,8757,2016,70,0,170,10,176,72,6,4,13,25,771,478,20,25,159,4,0,0,13,0,0,0,0
PL_1819022,Frysztak,7869,1881,53,0,120,8,243,124,26,6,14,37,685,280,15,32,200,13,0,0,25,0,0,0,0
PL_1819032,Niebylec,7995,1748,76,0,116,12,210,53,10,8,10,25,609,288,101,13,180,16,0,0,21,0,0,0,0
PL_1819043,Strzyżów,16101,3155,97,0,335,11,352,189,46,10,27,76,844,565,152,53,356,16,0,0,26,0,0,0,0
PL_1819052,Wiśniowa,6411,1301,25,0,72,10,225,54,13,7,3,22,428,238,8,20,161,6,0,0,9,0,0,0,0
PL_1820013,Baranów Sandomierski,9171,1881,73,0,255,9,311,112,8,5,7,16,214,672,11,21,132,13,0,0,22,0,0,0,0
PL_1820022,Gorzyce,10631,1558,72,0,226,9,175,224,4,6,7,49,167,412,39,14,131,3,0,0,20,0,0,0,0
PL_1820032,Grębów,7275,860,38,0,143,13,266,45,10,4,3,16,76,124,5,6,91,8,0,0,12,0,0,0,0
PL_1820043,Nowa Dęba,15253,2890,91,0,454,25,324,317,37,12,14,80,490,678,18,82,224,18,0,0,26,0,0,0,0
PL_1821012,Baligród,2454,395,19,0,60,5,85,34,2,3,10,9,59,51,1,6,46,1,0,0,4,0,0,0,0
PL_1821022,Cisna,1370,241,14,0,51,1,19,41,5,1,1,12,31,25,5,28,3,0,0,0,4,0,0,0,0
PL_1821033,Lesko,9141,1627,62,0,302,9,194,187,25,11,14,45,203,294,8,43,169,30,0,0,31,0,0,0,0
PL_1821042,Olszanica,4454,923,51,0,108,17,159,84,14,13,6,31,75,147,9,19,162,12,0,0,16,0,0,0,0
PL_1821052,Solina,4055,683,24,0,86,12,151,48,6,6,4,22,77,123,1,20,84,11,0,0,8,0,0,0,0
PL_1861011,M. Krosno,38964,8955,156,0,1536,26,463,872,158,109,72,391,1401,2166,292,435,684,123,0,0,71,0,0,0,0
PL_1862011,M. Przemyśl,54066,11035,307,0,1980,44,673,1204,130,80,40,338,1973,3206,105,458,324,43,0,0,130,0,0,0,0
PL_1863011,M. Rzeszów,121277,39885,594,0,6826,97,1103,4762,550,242,577,1903,14523,4836,137,1231,1936,374,0,0,194,0,0,0,0
PL_1864011,M. Tarnobrzeg,39549,7747,188,0,1905,26,527,1109,86,22,41,270,1146,1429,85,220,546,44,0,0,103,0,0,0,0
PL_2001011,Augustów,23485,4421,72,0,1303,20,523,297,49,155,85,159,546,877,27,117,102,32,0,11,46,0,0,0,0
PL_2001022,Augustów,5203,637,13,0,67,4,208,12,3,11,8,10,46,147,5,3,89,3,0,1,7,0,0,0,0
PL_2001032,Bargłów Kościelny,4535,497,9,0,40,5,217,11,1,5,4,6,53,101,2,2,39,2,0,0,0,0,0,0,0
PL_2001043,Lipsk,4624,523,13,0,70,3,234,31,3,12,2,11,18,64,4,5,42,5,0,0,6,0,0,0,0
PL_2001052,Nowinka,2216,393,9,0,90,4,114,15,1,0,0,3,51,65,2,8,16,3,0,8,4,0,0,0,0
PL_2001062,Płaska,2084,309,9,0,83,3,68,14,5,1,4,9,29,49,2,9,18,2,0,0,4,0,0,0,0
PL_2001072,Sztabin,4366,588,29,0,72,5,255,25,2,3,7,11,31,92,2,0,46,4,0,0,4,0,0,0,0
PL_2002013,Choroszcz,10305,1851,45,0,562,11,162,49,23,41,35,33,198,487,16,49,69,61,0,2,8,0,0,0,0
PL_2002023,Czarna Białostocka,9017,1477,27,0,453,7,157,82,41,33,19,48,159,346,13,34,27,14,0,0,17,0,0,0,0
PL_2002032,Dobrzyniewo Duże,5981,887,21,0,197,2,163,27,9,17,25,13,101,185,21,19,66,17,0,0,4,0,0,0,0
PL_2002042,Gródek,4912,554,21,0,84,7,74,90,9,10,8,42,32,55,8,73,16,9,0,1,15,0,0,0,0
PL_2002052,Juchnowiec Kościelny,9368,1931,23,0,513,1,228,68,31,78,47,37,242,516,33,47,48,9,0,2,8,0,0,0,0
PL_2002063,Łapy,18337,4130,78,0,859,12,495,141,22,117,29,73,692,1376,20,49,108,29,0,3,27,0,0,0,0
PL_2002072,Michałowo,6167,812,14,0,122,7,124,48,8,25,10,88,37,121,12,148,19,22,0,0,7,0,0,0,0
PL_2002082,Poświętne,2989,557,11,0,47,1,169,13,5,13,1,10,57,182,0,1,43,1,0,2,1,0,0,0,0
PL_2002093,Supraśl,9174,1698,30,0,634,8,103,126,12,34,26,41,130,368,27,103,30,18,0,1,7,0,0,0,0
PL_2002103,Suraż,1633,448,20,0,51,2,115,12,4,5,6,1,44,161,0,3,19,1,0,1,3,0,0,0,0
PL_2002112,Turośń Kościelna,3868,899,15,0,139,3,128,23,6,14,22,3,80,414,6,8,28,5,0,2,3,0,0,0,0
PL_2002123,Tykocin,5125,1019,20,0,99,7,254,11,8,84,3,15,53,356,9,9,85,3,0,0,3,0,0,0,0
PL_2002133,Wasilków,9276,1906,35,0,686,10,135,47,24,58,46,32,239,489,9,41,31,11,0,1,12,0,0,0,0
PL_2002143,Zabłudów,8952,1353,28,0,380,3,145,51,23,10,5,34,121,370,26,89,43,16,0,3,6,0,0,0,0
PL_2002152,Zawady,2416,1118,19,0,25,0,131,5,2,803,0,0,22,94,2,3,12,0,0,0,0,0,0,0,0
PL_2003011,Bielsk Podlaski,21404,3170,81,0,553,16,231,363,33,189,36,298,389,489,10,374,48,29,0,3,28,0,0,0,0
PL_2003021,Brańsk,2977,762,20,0,52,5,70,6,0,161,4,15,47,239,0,122,13,2,0,0,6,0,0,0,0
PL_2003032,Bielsk Podlaski,6544,644,15,0,65,1,126,53,2,22,8,69,47,157,4,52,19,2,0,1,1,0,0,0,0
PL_2003042,Boćki,4165,639,10,0,62,1,207,30,5,49,12,24,40,133,4,12,17,11,0,0,22,0,0,0,0
PL_2003052,Brańsk,5255,1567,19,0,39,6,337,8,7,252,3,6,233,546,9,21,76,2,0,0,3,0,0,0,0
PL_2003062,Orla,3165,314,13,0,25,3,74,45,5,19,10,52,6,9,0,26,10,11,0,0,6,0,0,0,0
PL_2003072,Rudka,1663,564,18,0,9,3,48,2,2,359,2,5,16,92,0,0,5,2,0,1,0,0,0,0,0
PL_2003082,Wyszki,4059,957,12,0,56,5,205,15,2,70,2,13,49,461,11,5,45,3,0,1,2,0,0,0,0
PL_2004011,Grajewo,17537,2836,81,0,722,18,301,129,30,79,39,83,427,608,15,77,136,26,0,6,59,0,0,0,0
PL_2004022,Grajewo,4569,504,16,0,33,3,179,17,1,13,5,4,28,110,1,3,74,5,0,1,11,0,0,0,0
PL_2004032,Radziłów,4279,710,19,0,46,4,195,8,3,7,4,8,42,302,2,5,53,7,0,0,5,0,0,0,0
PL_2004043,Rajgród,4371,596,28,0,94,6,154,27,0,10,11,19,44,126,4,11,54,5,0,0,3,0,0,0,0
PL_2004053,Szczuczyn,5102,734,29,0,94,12,204,34,5,16,6,17,38,158,5,7,95,2,0,0,12,0,0,0,0
PL_2004062,Wąsosz,3162,458,24,0,40,5,104,12,7,6,4,8,20,137,5,2,54,8,0,0,22,0,0,0,0
PL_2005011,Hajnówka,19261,2383,75,0,503,19,295,400,24,26,21,220,171,260,23,231,45,40,0,6,24,0,0,0,0
PL_2005022,Białowieża,2107,314,8,0,58,8,40,39,4,1,9,18,25,20,5,63,10,3,0,0,3,0,0,0,0
PL_2005032,Czeremcha,3161,377,11,0,54,1,47,77,12,3,6,25,12,24,6,80,11,1,0,1,6,0,0,0,0
PL_2005042,Czyże,2405,263,5,0,5,2,123,25,3,3,8,26,5,10,12,17,12,6,0,0,1,0,0,0,0
PL_2005052,Dubicze Cerkiewne,1809,163,7,0,11,1,73,17,0,2,0,16,4,5,2,12,7,3,0,0,3,0,0,0,0
PL_2005062,Hajnówka,3633,474,13,0,29,3,183,79,7,4,2,53,2,23,6,36,24,8,0,0,2,0,0,0,0
PL_2005073,Kleszczele,2644,348,15,0,41,2,72,33,3,1,0,19,15,25,3,88,21,6,0,1,3,0,0,0,0
PL_2005082,Narew,3727,331,14,0,51,1,80,36,3,4,15,9,7,49,5,40,11,5,0,1,0,0,0,0,0
PL_2005092,Narewka,3644,377,18,0,62,3,73,67,1,5,4,24,17,35,3,36,22,3,0,0,4,0,0,0,0
PL_2006011,Kolno,8484,1335,35,0,299,9,114,96,13,31,9,39,136,454,13,11,47,12,0,2,15,0,0,0,0
PL_2006022,Grabowo,2912,397,11,0,29,3,106,19,2,6,5,13,25,112,3,3,55,4,0,0,1,0,0,0,0
PL_2006032,Kolno,6771,1115,37,0,76,10,385,21,4,16,4,5,62,328,1,3,154,3,0,0,6,0,0,0,0
PL_2006042,Mały Płock,3923,465,12,0,33,4,153,13,3,11,7,4,52,111,1,1,53,3,0,0,4,0,0,0,0
PL_2006053,Stawiski,5240,713,24,0,90,7,170,16,5,15,12,9,58,205,2,7,81,5,0,1,6,0,0,0,0
PL_2006062,Turośl,3858,590,12,0,38,3,212,16,3,5,5,6,54,177,4,1,48,2,0,0,4,0,0,0,0
PL_2007013,Jedwabne,4532,881,27,0,45,4,288,11,5,3,10,5,49,330,0,3,89,8,0,4,0,0,0,0,0
PL_2007022,Łomża,7293,1189,26,0,155,7,255,22,5,11,103,19,100,342,9,14,106,8,0,1,6,0,0,0,0
PL_2007032,Miastkowo,3200,439,15,0,33,5,114,3,1,6,4,3,42,169,0,5,27,4,0,2,6,0,0,0,0
PL_2007043,Nowogród,3103,527,21,0,49,3,76,11,3,5,20,6,31,140,2,2,150,3,0,0,5,0,0,0,0
PL_2007052,Piątnica,7835,1139,32,0,104,8,323,28,3,19,32,15,117,331,6,2,112,2,0,3,2,0,0,0,0
PL_2007062,Przytuły,1802,396,8,0,19,3,116,5,0,1,4,1,16,186,2,0,32,1,0,1,1,0,0,0,0
PL_2007072,Śniadowo,4421,1059,23,0,69,11,233,21,1,16,23,4,60,410,1,5,165,6,0,0,11,0,0,0,0
PL_2007082,Wizna,3484,745,20,0,137,3,268,9,1,9,2,6,40,160,1,1,79,1,0,2,6,0,0,0,0
PL_2007092,Zbójna,3398,491,18,0,31,0,156,23,2,6,22,5,36,111,1,1,67,7,0,1,4,0,0,0,0
PL_2008013,Goniądz,4086,659,16,0,107,5,190,24,9,5,4,15,95,140,1,6,32,7,0,0,3,0,0,0,0
PL_2008022,Jasionówka,2463,419,6,0,53,2,116,13,1,10,6,3,22,155,1,5,25,1,0,0,0,0,0,0,0
PL_2008032,Jaświły,4469,671,15,0,65,6,221,17,4,4,1,8,51,209,2,4,58,3,0,0,3,0,0,0,0
PL_2008043,Knyszyn,3918,662,29,0,122,5,174,25,6,5,23,13,41,171,1,5,35,4,0,1,2,0,0,0,0
PL_2008052,Krypno,3220,577,8,0,38,1,112,5,4,5,215,3,27,132,2,0,22,2,0,0,1,0,0,0,0
PL_2008063,Mońki,12346,1854,35,0,423,12,360,87,11,28,37,50,161,542,7,16,63,13,0,2,7,0,0,0,0
PL_2008072,Trzcianne,3755,623,17,0,58,3,303,15,1,6,3,5,17,123,3,5,62,2,0,0,0,0,0,0,0
PL_2009011,Sejny,4706,639,19,0,167,7,92,66,2,2,20,25,48,135,4,12,23,4,0,0,13,0,0,0,0
PL_2009022,Giby,2421,400,5,0,94,5,119,21,3,3,7,13,25,61,1,8,23,3,0,1,8,0,0,0,0
PL_2009032,Krasnopol,3159,395,12,0,61,2,90,31,10,3,15,9,43,91,3,5,14,0,0,0,6,0,0,0,0
PL_2009042,Puńsk,3556,592,10,0,67,11,84,264,1,2,43,9,26,26,2,9,20,5,0,1,12,0,0,0,0
PL_2009052,Sejny,3311,419,7,0,35,1,203,46,1,4,4,6,27,44,2,7,24,2,0,2,4,0,0,0,0
PL_2010011,Siemiatycze,11957,2041,44,0,286,17,169,149,19,25,17,382,271,458,7,122,42,11,0,4,18,0,0,0,0
PL_2010023,Drohiczyn,5641,996,28,0,85,1,269,40,4,46,3,29,89,309,4,9,68,5,0,1,6,0,0,0,0
PL_2010032,Dziadkowice,2448,439,14,0,28,3,131,34,1,36,2,7,31,118,0,0,23,5,0,1,5,0,0,0,0
PL_2010042,Grodzisk,3868,700,14,0,35,5,158,100,4,29,2,25,43,226,2,2,43,2,0,3,7,0,0,0,0
PL_2010052,Mielnik,2358,345,8,0,37,3,69,29,1,8,2,51,41,53,5,15,13,4,0,2,4,0,0,0,0
PL_2010062,Milejczyce,1961,378,14,0,25,4,79,102,4,13,1,19,22,42,3,26,11,9,0,2,2,0,0,0,0
PL_2010072,Nurzec-Stacja,3962,376,20,0,33,4,86,40,7,13,5,46,19,50,1,14,11,14,0,1,12,0,0,0,0
PL_2010082,Perlejewo,2570,522,18,0,19,6,172,6,0,9,9,1,15,189,3,3,67,4,0,0,1,0,0,0,0
PL_2010092,Siemiatycze,5381,558,15,0,61,1,127,23,5,12,1,69,39,135,3,19,26,17,0,1,4,0,0,0,0
PL_2011013,Dąbrowa Białostocka,10433,1699,34,0,229,19,384,68,9,70,31,40,195,439,6,25,115,20,0,2,13,0,0,0,0
PL_2011022,Janów,3634,391,10,0,58,1,114,3,4,25,2,9,22,80,2,7,46,5,0,0,3,0,0,0,0
PL_2011032,Korycin,2756,407,4,0,66,1,102,5,0,5,7,7,41,115,1,2,45,2,0,0,4,0,0,0,0
PL_2011042,Krynki,2976,568,24,0,89,1,102,36,3,12,1,8,90,118,13,33,15,11,0,0,12,0,0,0,0
PL_2011052,Kuźnica,3572,588,17,0,83,2,163,5,4,5,14,4,45,213,1,6,20,2,0,0,4,0,0,0,0
PL_2011062,Nowy Dwór,2562,473,13,0,51,12,188,66,7,6,4,5,30,49,1,12,24,2,0,0,3,0,0,0,0
PL_2011072,Sidra,3218,412,7,0,51,2,129,72,3,19,3,4,26,60,0,9,17,4,0,0,6,0,0,0,0
PL_2011083,Sokółka,21272,3011,85,0,874,17,393,167,27,53,71,80,284,718,16,72,90,28,0,6,30,0,0,0,0
PL_2011093,Suchowola,6092,747,17,0,100,2,226,30,3,26,2,22,64,147,7,6,79,7,0,0,9,0,0,0,0
PL_2011102,Szudziałowo,2979,305,13,0,57,2,86,11,4,5,1,5,18,60,1,3,33,4,0,0,2,0,0,0,0
PL_2012012,Bakałarzewo,2358,306,11,0,49,5,126,14,2,0,4,3,16,41,1,7,17,0,0,6,4,0,0,0,0
PL_2012022,Filipów,3472,411,14,0,53,2,173,11,1,3,6,2,49,70,0,4,13,7,0,1,2,0,0,0,0
PL_2012032,Jeleniewo,2243,320,9,0,56,1,135,14,2,1,3,17,22,30,0,3,24,1,0,0,2,0,0,0,0
PL_2012042,Przerośl,2337,348,7,0,50,5,158,5,3,4,0,3,26,43,0,7,30,1,0,3,3,0,0,0,0
PL_2012052,Raczki,4644,645,18,0,110,8,205,8,9,2,10,7,29,182,5,7,38,4,0,0,3,0,0,0,0
PL_2012062,Rutka-Tartak,1762,205,11,0,40,1,67,9,0,2,3,6,23,30,0,1,10,2,0,0,0,0,0,0,0
PL_2012072,Suwałki,4927,550,14,0,124,5,120,17,5,0,14,9,71,114,1,16,32,2,0,0,6,0,0,0,0
PL_2012082,Szypliszki,3031,381,8,0,70,3,92,13,3,5,90,5,15,46,0,7,11,10,0,0,3,0,0,0,0
PL_2012092,Wiżajny,2219,346,12,0,58,5,114,16,2,1,5,6,30,51,1,9,24,6,0,1,5,0,0,0,0
PL_2013011,Wysokie Mazowieckie,7375,1413,35,0,293,10,114,93,14,28,17,61,214,307,8,24,165,20,0,2,8,0,0,0,0
PL_2013023,Ciechanowiec,7577,1284,42,0,195,13,270,46,8,95,6,29,68,366,8,18,101,4,0,2,13,0,0,0,0
PL_2013032,Czyżew-Osada,5214,965,24,0,85,12,276,36,10,13,7,13,112,231,4,2,125,7,0,1,7,0,0,0,0
PL_2013042,Klukowo,3847,720,18,0,17,3,156,5,3,36,3,1,63,285,4,0,123,1,0,1,1,0,0,0,0
PL_2013052,Kobylin-Borzymy,2875,881,9,0,28,3,284,7,2,58,0,8,68,347,1,5,57,3,0,0,1,0,0,0,0
PL_2013062,Kulesze Kościelne,2629,708,9,0,24,1,189,6,2,28,7,2,61,334,0,1,38,4,0,0,2,0,0,0,0
PL_2013072,Nowe Piekuty,3229,1057,27,0,40,7,119,2,2,9,0,3,68,324,4,5,444,2,0,0,1,0,0,0,0
PL_2013082,Sokoły,4742,1453,30,0,84,7,271,17,3,28,7,10,68,846,4,7,58,7,0,2,4,0,0,0,0
PL_2013092,Szepietowo,5920,1404,26,0,125,6,129,21,13,16,10,13,41,309,0,5,675,2,0,4,9,0,0,0,0
PL_2013102,Wysokie Mazowieckie,4162,824,18,0,38,2,204,14,2,11,2,13,70,254,1,4,186,0,0,1,4,0,0,0,0
PL_2014011,Zambrów,18050,2923,88,0,696,18,212,270,48,53,42,188,487,604,18,49,89,27,0,3,31,0,0,0,0
PL_2014022,Kołaki Kościelne,1918,482,12,0,22,2,143,6,3,5,0,2,46,192,2,1,45,0,0,0,1,0,0,0,0
PL_2014032,Rutki,5026,999,84,0,147,14,299,30,10,13,6,16,59,253,1,3,45,5,0,1,13,0,0,0,0
PL_2014042,Szumowo,3985,679,16,0,47,5,168,17,3,13,2,11,60,200,2,5,122,2,0,3,3,0,0,0,0
PL_2014052,Zambrów,6844,959,22,0,94,9,224,31,6,26,5,12,62,358,6,4,89,5,0,1,5,0,0,0,0
PL_2061011,M. Białystok,222896,55627,797,0,22370,110,2139,3697,790,1351,1107,2043,6432,9688,691,2971,620,418,0,78,325,0,0,0,0
PL_2062011,M. Łomża,48804,10461,207,0,2857,21,858,687,112,155,728,381,1707,2088,36,155,376,31,0,16,46,0,0,0,0
PL_2063011,M. Suwałki,51944,8606,210,0,2548,56,957,729,105,39,241,392,1341,1439,57,155,159,45,0,48,85,0,0,0,0
PL_2201012,Borzytuchom,1973,371,32,0,74,3,61,9,6,5,3,14,24,39,2,5,92,2,0,0,0,0,0,0,0
PL_2201023,Bytów,17917,3478,82,0,1063,19,337,145,49,99,16,100,233,433,3,147,724,28,0,0,0,0,0,0,0
PL_2201032,Czarna Dąbrówka,4276,680,21,0,147,10,215,44,1,4,2,24,18,111,2,14,62,5,0,0,0,0,0,0,0
PL_2201042,Kołczygłowy,3113,519,40,0,80,4,88,29,1,5,0,88,24,44,4,14,96,2,0,0,0,0,0,0,0
PL_2201052,Lipnica,3704,715,33,0,201,7,173,5,2,6,2,17,33,158,3,10,56,9,0,0,0,0,0,0,0
PL_2201063,Miastko,15484,2061,81,0,452,21,347,224,35,38,16,111,183,249,9,173,103,19,0,0,0,0,0,0,0
PL_2201072,Parchowo,2535,731,28,0,464,2,68,6,3,12,3,6,12,97,3,4,21,2,0,0,0,0,0,0,0
PL_2201082,Studzienice,2483,496,20,0,119,1,31,10,2,19,3,15,20,49,3,14,189,1,0,0,0,0,0,0,0
PL_2201092,Trzebielino,2823,329,12,0,41,1,92,25,2,5,5,37,14,28,3,28,30,6,0,0,0,0,0,0,0
PL_2201102,Tuchomie,2759,423,24,0,100,5,82,10,5,6,2,20,21,54,1,16,74,3,0,0,0,0,0,0,0
PL_2202011,Chojnice,31340,6279,225,0,1878,31,615,575,206,163,40,280,552,1072,16,387,177,62,0,0,0,0,0,0,0
PL_2202023,Brusy,9661,2026,69,0,462,16,261,60,19,23,7,29,116,821,9,61,65,8,0,0,0,0,0,0,0
PL_2202032,Chojnice,11345,1965,101,0,305,14,654,95,36,33,10,55,91,355,7,72,121,16,0,0,0,0,0,0,0
PL_2202043,Czersk,15417,2821,98,0,541,37,433,118,36,166,14,86,229,809,16,111,104,23,0,0,0,0,0,0,0
PL_2202052,Konarzyny,1587,373,17,0,21,4,133,16,11,4,2,6,13,118,3,11,13,1,0,0,0,0,0,0,0
