gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,MSZP,MIÉP-Jobbik,MP,SZDSZ,MDF,MVPP,KDCSZCÖ,MCF,MM2006,FKGP,Centrum,ZÖP,MESZ
HU_0560,Szederkény,1492,972,14,0,490,332,19,1,39,69,3,5,0,0,0,0,0,0
HU_1698,Szellõ,141,95,2,0,26,53,1,0,3,8,0,0,2,0,0,0,0,0
HU_0930,Szemely,371,257,4,0,74,147,3,7,11,8,1,0,1,1,0,0,0,0
HU_3200,Szentdénes,262,159,2,0,65,76,5,0,3,6,0,0,2,0,0,0,0,0
HU_3361,Szentegát,320,210,3,0,59,138,1,0,7,2,0,0,0,0,0,0,0,0
HU_0980,Szentkatalin,96,66,0,0,33,29,2,0,2,0,0,0,0,0,0,0,0,0
HU_1635,Szentlászló,681,486,3,0,181,257,3,6,18,13,0,0,0,5,0,0,0,0
HU_1586,Szentlõrinc,5580,3599,19,0,1415,1764,64,6,124,190,7,3,2,5,0,0,0,0
HU_1677,Székelyszabar,564,369,6,0,220,103,5,0,5,28,2,0,0,0,0,0,0,0
HU_2657,Szigetvár,9127,6176,34,0,2198,3242,91,15,320,243,3,5,12,13,0,0,0,0
HU_1983,Szilágy,266,161,2,0,67,79,5,0,1,6,0,0,0,1,0,0,0,0
HU_2471,Szilvás,129,92,1,0,53,31,0,1,2,2,2,0,0,0,0,0,0,0
HU_0552,Szörény,57,50,0,0,28,21,0,0,1,0,0,0,0,0,0,0,0,0
HU_2221,Szõke,121,82,1,0,15,34,0,1,4,2,0,0,22,3,0,0,0,0
HU_0769,Szõkéd,331,210,1,0,96,99,4,0,4,5,0,0,1,0,0,0,0,0
HU_1540,Szulimán,208,121,2,0,35,68,2,1,2,8,2,0,0,1,0,0,0,0
HU_1121,Szûr,268,159,1,0,79,59,1,0,6,11,0,0,1,1,0,0,0,0
HU_1563,Tarrós,104,77,0,0,7,60,5,0,1,1,0,1,2,0,0,0,0,0
HU_3207,Teklafalu,287,184,3,0,92,75,0,1,4,7,1,0,1,0,0,0,0,0
HU_1367,Tengeri,57,29,0,0,8,18,0,1,1,1,0,0,0,0,0,0,0,0
HU_2770,Tékes,216,118,4,0,17,82,1,1,4,5,2,0,2,0,0,0,0,0
HU_3274,Tésenfa,178,119,0,0,51,60,2,2,0,2,0,0,1,1,0,0,0,0
HU_2097,Téseny,246,117,0,0,53,54,3,0,1,6,0,0,0,0,0,0,0,0
HU_2242,Tormás,266,167,0,0,106,42,1,1,5,9,1,0,0,2,0,0,0,0
HU_0404,Tófû,119,94,0,0,55,30,6,0,1,2,0,0,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,146,121,2,0,75,38,1,0,2,1,0,0,2,0,0,0,0,0
HU_0413,Töttös,478,261,4,0,133,100,1,0,7,15,1,0,0,0,0,0,0,0
HU_1858,Túrony,216,161,2,0,88,58,1,1,4,6,1,0,0,0,0,0,0,0
HU_0443,Udvar,149,125,0,0,67,46,0,0,3,6,1,2,0,0,0,0,0,0
HU_0606,Újpetre,897,534,8,0,179,277,9,1,19,32,4,2,1,2,0,0,0,0
HU_2853,Vajszló,1591,962,6,0,423,432,26,1,34,32,1,0,5,2,0,0,0,0
HU_2852,Varga,96,51,1,0,30,14,0,1,2,2,0,1,0,0,0,0,0,0
HU_0813,Várad,97,59,2,0,27,26,0,0,2,1,0,0,1,0,0,0,0,0
HU_2495,Vásárosbéc,145,113,0,0,52,49,0,0,3,9,0,0,0,0,0,0,0,0
HU_0226,Vásárosdombó,960,586,4,0,226,295,7,3,13,30,4,1,1,2,0,0,0,0
HU_0707,Vázsnok,118,87,0,0,22,48,0,0,2,4,0,0,10,1,0,0,0,0
HU_1851,Vejti,143,101,0,0,42,54,1,1,0,2,1,0,0,0,0,0,0,0
HU_2207,Velény,128,82,1,0,34,41,1,1,0,4,0,0,0,0,0,0,0,0
HU_1972,Versend,684,380,15,0,124,174,1,0,7,8,2,0,48,1,0,0,0,0
HU_2440,Vékény,129,83,1,0,22,47,0,0,2,11,0,0,0,0,0,0,0,0
HU_2027,Véménd,1291,834,10,0,453,238,14,6,27,46,1,7,30,2,0,0,0,0
HU_2802,Villány,2149,1559,11,0,902,478,25,1,41,90,1,10,0,0,0,0,0,0
HU_0520,Villánykövesd,273,172,1,0,71,70,4,1,4,21,0,0,0,0,0,0,0,0
HU_0589,Vokány,758,439,6,0,195,206,3,3,13,11,0,0,0,2,0,0,0,0
HU_2512,Zaláta,227,155,0,0,86,57,0,1,3,8,0,0,0,0,0,0,0,0
HU_1774,Zádor,308,224,6,0,88,100,2,0,1,3,0,0,24,0,0,0,0,0
HU_1584,Zengõvárkony,361,252,1,0,152,71,7,3,7,10,0,0,0,1,0,0,0,0
HU_1220,Zók,233,153,5,0,65,65,3,1,5,6,1,1,1,0,0,0,0,0
HU_2194,Akasztó,2820,1783,14,0,1129,463,38,0,55,67,0,0,1,0,12,4,0,0
HU_2114,Apostag,1713,1028,18,0,459,433,21,0,33,59,0,0,1,0,2,2,0,0
HU_1768,Ágasegyháza,1542,858,11,0,458,298,8,0,27,54,0,0,0,0,1,1,0,0
HU_0352,Baja,30293,21023,108,0,9142,8586,426,0,1291,1209,0,0,30,0,32,199,0,0
HU_1340,Ballószög,2277,1524,6,0,838,485,23,0,59,102,0,0,0,0,2,9,0,0
HU_2593,Balotaszállás,1291,712,10,0,283,353,9,0,21,16,0,0,11,0,0,9,0,0
HU_1071,Bácsalmás,6045,3766,30,0,1502,1899,34,0,118,142,0,0,5,0,4,32,0,0
HU_1018,Bácsbokod,2433,1538,14,0,693,704,10,0,31,75,0,0,1,0,2,8,0,0
HU_2723,Bácsborsód,1055,586,7,0,290,240,8,0,14,22,0,0,1,0,2,2,0,0
HU_0869,Bácsszentgyörgy,167,122,2,0,68,43,5,0,2,2,0,0,0,0,0,0,0,0
HU_3015,Bácsszõlõs,333,192,3,0,104,69,1,0,5,9,0,0,0,0,1,0,0,0
HU_0365,Bátmonostor,1357,869,9,0,483,270,37,0,15,36,0,0,9,0,0,10,0,0
HU_1196,Bátya,1776,1159,13,0,681,345,14,0,45,51,0,0,3,0,2,5,0,0
HU_1932,Borota,1224,729,6,0,414,220,3,0,12,66,0,0,1,0,3,4,0,0
HU_0830,Bócsa,1461,844,6,0,446,310,13,0,19,43,0,0,0,0,3,4,0,0
HU_3282,Bugac,2394,1199,12,0,754,308,21,0,26,66,0,0,2,0,2,8,0,0
HU_3363,Bugacpusztaháza,241,126,0,0,60,55,2,0,6,1,0,0,0,0,0,2,0,0
HU_1047,Császártöltés,2236,1527,10,0,942,444,21,0,50,57,0,0,0,0,2,1,0,0
HU_2647,Csátalja,1350,844,13,0,392,342,35,0,14,29,0,0,1,0,3,15,0,0
HU_1637,Csávoly,1645,1025,13,0,441,480,11,0,30,39,0,0,0,0,1,10,0,0
HU_1234,Csengõd,1869,1157,12,0,762,261,26,0,30,44,0,0,4,0,15,3,0,0
HU_1569,Csikéria,755,464,9,0,240,180,2,0,9,21,0,0,0,0,1,2,0,0
HU_1202,Csólyospálos,1425,747,3,0,406,251,29,0,13,38,0,0,0,0,5,2,0,0
HU_1053,Dávod,1815,1123,28,0,577,443,9,0,26,34,0,0,0,0,4,2,0,0
HU_0752,Drágszél,317,213,6,0,95,88,5,0,10,8,0,0,0,0,1,0,0,0
HU_2106,Dunaegyháza,1234,677,8,0,285,320,19,0,15,24,0,0,0,0,1,5,0,0
HU_1256,Dunafalva,822,534,13,0,300,161,17,0,19,16,0,0,3,0,1,4,0,0
HU_0786,Dunapataj,2955,1841,21,0,785,814,15,0,119,80,0,0,0,0,0,7,0,0
HU_1160,Dunaszentbenedek,765,458,12,0,258,138,9,0,10,21,0,0,5,0,2,3,0,0
HU_1476,Dunatetétlen,507,285,3,0,103,141,3,0,22,9,0,0,0,0,2,2,0,0
HU_0761,Dunavecse,3159,1961,18,0,856,909,22,0,58,81,0,0,4,0,1,12,0,0
HU_0410,Dusnok,2638,1916,18,0,1404,355,39,0,29,61,0,0,3,0,1,6,0,0
HU_1186,Érsekcsanád,2227,1371,8,0,739,408,43,0,80,73,0,0,5,0,1,14,0,0
HU_3358,Érsekhalma,543,333,2,0,109,181,5,0,13,18,0,0,1,0,1,3,0,0
HU_0323,Fajsz,1531,989,20,0,602,283,24,0,15,20,0,0,20,0,4,1,0,0
HU_3359,Felsõlajos,750,453,12,0,265,126,17,0,10,20,0,0,1,0,2,0,0,0
HU_0295,Felsõszentiván,1633,992,16,0,423,458,22,0,29,38,0,0,0,0,0,6,0,0
HU_0214,Foktõ,1378,902,11,0,518,272,13,0,48,34,0,0,0,0,1,5,0,0
HU_3146,Fülöpháza,733,479,1,0,267,152,7,0,18,27,0,0,0,0,2,5,0,0
HU_3362,Fülöpjakab,866,496,5,0,304,122,5,0,14,42,0,0,1,0,2,1,0,0
HU_1405,Fülöpszállás,1981,1048,5,0,485,411,57,0,34,46,0,0,2,0,3,5,0,0
HU_3184,Gara,1905,1233,8,0,554,578,12,0,24,44,0,0,2,0,1,10,0,0
HU_2638,Gátér,865,479,7,0,213,207,7,0,16,24,0,0,1,0,0,4,0,0
HU_0357,Géderlak,872,550,9,0,250,238,14,0,18,20,0,0,1,0,0,0,0,0
HU_1875,Hajós,2809,1706,15,0,1060,407,29,0,64,121,0,0,1,0,1,8,0,0
HU_0835,Harkakötöny,724,491,9,0,239,176,6,0,34,21,0,0,0,0,1,5,0,0
HU_1845,Harta,3150,2297,15,0,894,1074,21,0,147,129,0,0,1,0,2,14,0,0
HU_0409,Helvécia,3056,1800,11,0,956,599,36,0,74,110,0,0,4,0,1,9,0,0
HU_1293,Hercegszántó,1779,1071,9,0,527,436,21,0,19,50,0,0,0,0,0,9,0,0
HU_2784,Homokmégy,1277,866,12,0,400,348,17,0,31,51,0,0,1,0,3,3,0,0
HU_0809,Imrehegy,606,329,10,0,210,82,13,0,6,6,0,0,1,0,1,0,0,0
HU_2199,Izsák,4990,2850,29,0,1731,720,92,0,118,126,0,0,22,0,3,9,0,0
HU_1792,Jakabszállás,2098,1227,8,0,775,335,22,0,20,59,0,0,0,0,3,5,0,0
HU_0946,Jánoshalma,7669,4984,78,0,2679,1545,104,0,129,373,0,0,60,0,5,11,0,0
HU_0837,Jászszentlászló,2140,1342,14,0,757,461,12,0,30,63,0,0,1,0,3,1,0,0
HU_0644,Kalocsa,14526,10320,95,0,3669,4519,172,0,1199,489,0,0,114,0,10,53,0,0
HU_3060,Kaskantyú,904,524,4,0,318,150,6,0,20,22,0,0,1,0,1,2,0,0
HU_1128,Katymár,1796,1047,5,0,505,459,10,0,22,38,0,0,2,0,0,6,0,0
HU_1978,Kecel,7157,4422,22,0,2333,1649,87,0,102,165,0,0,39,0,9,16,0,0
HU_2668,Kecskemét,86293,58753,423,0,26903,22009,1059,0,4394,3425,0,0,33,0,49,458,0,0
HU_2757,Kelebia,2272,1295,13,0,632,523,29,0,40,48,0,0,0,0,3,7,0,0
HU_2253,Kerekegyháza,4834,3009,19,0,1892,799,43,0,99,142,0,0,1,0,6,8,0,0
HU_1816,Kéleshalom,394,217,2,0,131,67,1,0,8,7,0,0,0,0,0,1,0,0
HU_0934,Kiskõrös,12180,8646,65,0,5202,2256,200,0,314,430,0,0,120,0,18,41,0,0
HU_2029,Kiskunfélegyháza,25684,16276,152,0,6529,7170,219,0,921,1026,0,0,99,0,60,100,0,0
HU_3243,Kiskunhalas,23485,15068,125,0,6649,5977,278,0,1006,740,0,0,76,0,16,201,0,0
HU_2439,Kiskunmajsa,9357,5044,66,0,2394,1891,72,0,193,297,0,0,91,0,16,24,0,0
HU_2815,Kisszállás,2274,1230,22,0,601,522,5,0,23,39,0,0,2,0,2,14,0,0
HU_1380,Kömpöc,597,357,11,0,181,125,9,0,5,15,0,0,1,0,10,0,0,0
HU_0585,Kunadacs,1348,776,7,0,452,267,22,0,6,16,0,0,0,0,2,4,0,0
HU_0604,Kunbaja,1421,892,9,0,314,494,10,0,15,46,0,0,0,0,0,4,0,0
HU_0772,Kunbaracs,520,308,2,0,165,106,7,0,8,15,0,0,2,0,1,2,0,0
HU_2902,Kunfehértó,1828,1158,3,0,462,540,27,0,65,44,0,0,1,0,0,16,0,0
HU_3191,Kunpeszér,564,366,4,0,225,111,2,0,11,12,0,0,0,0,0,1,0,0
HU_3189,Kunszállás,1357,893,10,0,540,284,2,0,24,27,0,0,0,0,2,4,0,0
HU_2813,Kunszentmiklós,6982,4362,45,0,2263,1575,130,0,110,210,0,0,2,0,8,19,0,0
HU_0578,Ladánybene,1354,707,10,0,452,179,18,0,12,30,0,0,0,0,1,5,0,0
HU_1767,Lajosmizse,9015,5567,77,0,3476,1388,131,0,157,274,0,0,26,0,8,30,0,0
HU_0620,Lakitelek,3625,2156,25,0,1142,783,25,0,55,110,0,0,2,0,1,13,0,0
HU_2335,Madaras,2496,1519,17,0,763,617,26,0,33,55,0,0,3,0,1,4,0,0
HU_2780,Mátételke,486,316,5,0,152,124,8,0,10,14,0,0,0,0,2,1,0,0
HU_1601,Mélykút,4534,2813,21,0,1479,972,29,0,69,180,0,0,36,0,1,26,0,0
HU_3063,Miske,1517,983,7,0,521,335,33,0,33,48,0,0,4,0,0,2,0,0
HU_3409,Móricgát,456,258,2,0,183,47,7,0,3,13,0,0,0,0,1,2,0,0
HU_2595,Nagybaracska,1980,1207,8,0,674,412,22,0,22,35,0,0,1,0,4,29,0,0
HU_3254,Nemesnádudvar,1600,875,7,0,524,248,15,0,27,46,0,0,1,0,0,7,0,0
HU_2305,Nyárlõrinc,1898,1111,6,0,613,382,11,0,27,64,0,0,2,0,0,6,0,0
HU_1627,Ordas,409,289,5,0,131,110,14,0,8,20,0,0,0,0,0,1,0,0
HU_1693,Orgovány,2718,1423,13,0,992,298,16,0,24,70,0,0,1,0,5,4,0,0
HU_0867,Öregcsertõ,791,495,1,0,247,211,6,0,15,13,0,0,1,0,0,1,0,0
HU_1867,Páhi,1025,534,3,0,329,167,4,0,9,18,0,0,0,0,0,4,0,0
HU_0270,Pálmonostora,1615,824,22,0,448,281,11,0,24,35,0,0,1,0,1,1,0,0
HU_1543,Petõfiszállás,1267,678,4,0,378,228,9,0,18,38,0,0,1,0,1,1,0,0
HU_1539,Pirtó,819,543,5,0,322,164,11,0,17,19,0,0,0,0,0,5,0,0
HU_2631,Rém,1078,626,8,0,309,237,6,0,15,47,0,0,0,0,2,2,0,0
HU_2911,Solt,5585,3700,35,0,1877,1412,54,0,154,148,0,0,5,0,2,13,0,0
HU_1821,Soltszentimre,1108,696,13,0,400,210,24,0,16,25,0,0,0,0,5,3,0,0
HU_1998,Soltvadkert,6086,4035,21,0,2668,918,111,0,105,176,0,0,17,0,5,14,0,0
HU_2124,Sükösd,3242,2006,26,0,1045,697,71,0,53,80,0,0,20,0,2,12,0,0
HU_2506,Szabadszállás,5297,2973,34,0,1595,1002,79,0,62,164,0,0,8,0,10,19,0,0
HU_1953,Szakmár,1151,738,7,0,345,301,7,0,34,38,0,0,1,0,2,3,0,0
HU_1994,Szalkszentmárton,2379,1455,19,0,764,564,28,0,17,56,0,0,2,0,1,4,0,0
HU_1179,Szank,1991,1239,8,0,810,311,10,0,39,49,0,0,0,0,1,11,0,0
HU_2112,Szentkirály,1519,991,9,0,690,195,24,0,13,51,0,0,1,0,0,8,0,0
HU_2882,Szeremle,1243,784,10,0,443,284,15,0,4,16,0,0,5,0,0,7,0,0
HU_2543,Tabdi,999,659,6,0,332,242,14,0,20,40,0,0,1,0,3,1,0,0
HU_2052,Tass,2358,1295,15,0,682,472,45,0,29,48,0,0,0,0,1,3,0,0
HU_1454,Tataháza,1123,728,6,0,287,363,8,0,23,36,0,0,1,0,1,3,0,0
HU_2499,Tázlár,1412,839,6,0,494,233,42,0,22,33,0,0,1,0,1,7,0,0
HU_2454,Tiszaalpár,4070,2178,26,0,990,905,25,0,74,145,0,0,4,0,2,7,0,0
HU_3062,Tiszakécske,9500,5863,56,0,3196,2089,141,0,176,164,0,0,5,0,4,32,0,0
HU_1409,Tiszaug,708,456,7,0,185,221,7,0,15,20,0,0,0,0,1,0,0,0
HU_2848,Tompa,3631,2028,31,0,1051,765,21,0,70,65,0,0,1,0,1,23,0,0
HU_1629,Uszód,898,602,7,0,305,229,10,0,28,17,0,0,5,0,0,1,0,0
HU_0878,Újsolt,151,113,1,0,51,53,1,0,1,4,0,0,0,0,1,1,0,0
HU_3360,Újtelek,392,280,6,0,143,81,3,0,28,16,0,0,1,0,1,1,0,0
HU_2834,Vaskút,2973,1988,19,0,982,774,35,0,72,80,0,0,3,0,2,21,0,0
HU_1066,Városföld,1813,1098,18,0,605,336,16,0,51,54,0,0,1,0,7,10,0,0
HU_1515,Zsana,699,407,3,0,210,142,25,0,8,13,0,0,0,0,3,3,0,0
HU_2959,Almáskamarás,818,436,8,0,170,199,2,11,24,21,0,0,0,0,1,0,0,0
HU_1810,Battonya,5038,2979,44,0,863,1802,19,54,96,76,3,1,0,0,1,20,0,0
HU_0976,Békés,16992,11214,92,0,5676,4075,308,66,324,518,9,4,0,0,13,129,0,0
HU_1520,Békéscsaba,52088,36007,223,0,14726,14746,671,288,2647,2032,37,24,0,0,204,409,0,0
HU_2618,Békéssámson,2015,1118,12,0,524,451,23,15,21,53,1,1,0,0,5,12,0,0
HU_0268,Békésszentandrás,3216,2252,30,0,1159,788,74,21,57,89,5,4,0,0,7,18,0,0
HU_1939,Bélmegyer,933,598,18,0,302,205,11,8,10,41,1,0,0,0,2,0,0,0
HU_2961,Biharugra,907,623,8,0,383,201,8,1,3,15,1,0,0,0,2,1,0,0
HU_1347,Bucsa,2003,1219,21,0,617,500,12,6,17,36,1,1,0,0,1,7,0,0
HU_3133,Csabacsûd,1692,1096,9,0,507,449,26,4,34,47,0,1,0,0,4,15,0,0
HU_3407,Csabaszabadi,318,202,1,0,96,80,4,1,7,9,0,0,0,0,1,3,0,0
HU_2045,Csanádapáca,2327,1414,13,0,765,464,21,36,24,80,0,1,0,0,2,8,0,0
HU_2550,Csárdaszállás,418,283,5,0,144,109,3,2,6,9,0,0,0,0,0,5,0,0
HU_2670,Csorvás,4600,2656,29,0,1037,1219,40,25,72,144,2,2,0,0,7,79,0,0
HU_2481,Dévaványa,6815,3967,68,0,1871,1536,53,38,85,284,3,3,0,0,6,20,0,0
HU_3319,Doboz,3648,2131,21,0,1010,926,20,25,48,51,3,1,0,0,3,23,0,0
HU_2403,Dombegyház,1894,1108,12,0,438,534,16,40,32,25,4,1,0,0,1,5,0,0
HU_2213,Dombiratos,560,350,1,0,137,191,4,6,6,2,1,1,0,0,0,1,0,0
HU_0943,Ecsegfalva,1204,693,9,0,222,400,14,5,12,26,0,1,0,0,0,4,0,0
HU_3295,Elek,4160,2622,27,0,1340,1059,7,51,64,60,1,0,0,0,3,10,0,0
HU_1225,Füzesgyarmat,4926,3218,17,0,998,1881,43,35,124,97,7,4,0,0,1,11,0,0
HU_0951,Gádoros,3355,1972,14,0,755,950,38,19,43,130,2,0,0,0,7,14,0,0
HU_0739,Gerendás,1224,870,17,0,509,299,6,0,14,20,1,1,0,0,1,2,0,0
HU_1739,Geszt,613,356,4,0,189,144,5,4,4,6,0,0,0,0,0,0,0,0
HU_3345,Gyomaendrõd,12287,7361,73,0,2712,3522,159,102,296,371,14,8,0,0,7,97,0,0
HU_0503,Gyula,26387,17793,194,0,7120,7893,249,189,1094,825,13,12,0,0,59,145,0,0
HU_3329,Hunya,632,448,6,0,240,178,4,0,8,9,1,0,0,0,1,1,0,0
HU_0427,Kamut,981,738,5,0,352,283,18,3,17,44,0,0,0,0,1,15,0,0
HU_2479,Kardos,613,386,11,0,254,92,4,4,6,11,0,0,0,0,3,1,0,0
HU_1217,Kardoskút,770,477,6,0,161,221,3,8,21,47,0,0,0,0,3,7,0,0
HU_2275,Kaszaper,1636,1034,10,0,479,460,10,13,21,29,0,0,0,0,3,9,0,0
HU_1261,Kertészsziget,364,247,9,0,89,126,4,1,7,10,0,0,0,0,0,1,0,0
HU_3157,Kevermes,1764,1019,32,0,486,380,30,14,29,41,2,0,0,0,2,3,0,0
HU_0346,Kétegyháza,3266,1979,18,0,677,1096,13,15,74,57,1,0,0,0,14,14,0,0
HU_0310,Kétsoprony,1188,828,10,0,517,190,12,7,19,50,1,4,0,0,3,15,0,0
HU_1883,Kisdombegyház,456,279,2,0,155,97,0,3,14,6,0,1,0,0,1,0,0,0
HU_1028,Kondoros,4753,2927,33,0,1453,1105,58,28,93,131,1,2,0,0,3,20,0,0
HU_1161,Körösladány,3896,2497,38,0,1142,1044,38,24,103,95,1,3,0,0,4,5,0,0
HU_1076,Körösnagyharsány,551,426,4,0,225,176,9,4,2,4,0,0,0,0,1,1,0,0
HU_1290,Köröstarcsa,2245,1494,15,0,732,597,23,7,30,76,0,1,0,0,5,8,0,0
HU_3016,Körösújfalu,501,256,7,0,89,145,3,0,6,3,0,1,0,0,1,1,0,0
HU_0680,Kötegyán,1280,737,2,0,294,339,13,51,10,24,0,0,0,0,1,3,0,0
HU_1604,Kunágota,2356,1231,17,0,563,488,15,9,54,75,1,0,0,0,0,9,0,0
HU_2120,Lõkösháza,1602,918,12,0,352,449,23,4,32,33,3,2,0,0,1,7,0,0
HU_2790,Magyarbánhegyes,1941,1071,7,0,428,549,8,7,37,27,1,2,0,0,3,2,0,0
HU_1153,Magyardombegyház,217,164,3,0,100,53,0,0,2,2,1,0,0,0,3,0,0,0
HU_2076,Medgyesbodzás,980,597,10,0,291,225,5,11,34,17,1,1,0,0,0,2,0,0
HU_3012,Medgyesegyháza,3245,1948,25,0,686,780,40,13,327,46,4,1,0,0,6,20,0,0
HU_1962,Mezõberény,8846,5714,60,0,2175,2486,82,40,185,615,6,3,0,0,11,51,0,0
HU_0420,Mezõgyán,981,603,6,0,258,299,12,2,11,9,0,0,0,0,2,4,0,0
HU_1187,Mezõhegyes,5020,2998,13,0,744,1946,21,30,140,81,9,0,0,0,1,13,0,0
HU_3032,Mezõkovácsháza,5487,3350,30,0,1407,1474,51,32,181,144,6,2,0,0,7,16,0,0
HU_2393,Méhkerék,1756,1114,20,0,345,667,3,15,28,30,1,1,0,0,1,3,0,0
HU_1198,Murony,1153,727,7,0,307,348,8,3,13,31,0,0,0,0,1,9,0,0
HU_2602,Nagybánhegyes,1225,783,9,0,376,308,21,9,28,21,1,0,0,0,5,5,0,0
HU_0424,Nagykamarás,1312,732,8,0,306,307,4,32,51,15,0,1,0,0,5,3,0,0
HU_0824,Nagyszénás,4640,3081,27,0,1307,1376,33,68,87,144,5,3,0,0,6,25,0,0
HU_1925,Okány,2116,1241,22,0,608,541,6,6,19,29,0,0,0,0,2,8,0,0
HU_2306,Orosháza,25700,16976,126,0,6448,8027,210,246,673,1074,11,10,0,0,17,134,0,0
HU_2743,Örménykút,405,293,4,0,160,91,8,3,6,14,2,0,0,0,0,5,0,0
HU_0539,Pusztaföldvár,1559,913,10,0,368,356,16,41,17,94,0,1,0,0,0,10,0,0
HU_1959,Pusztaottlaka,344,222,3,0,123,73,0,2,16,2,0,0,0,0,2,1,0,0
HU_2856,Sarkad,8399,5213,63,0,2556,2114,73,49,129,190,3,3,0,0,11,22,0,0
HU_2516,Sarkadkeresztúr,1497,1004,12,0,309,620,4,13,20,16,3,1,0,0,3,3,0,0
HU_3132,Szabadkígyós,2299,1363,20,0,644,550,18,17,50,43,5,1,0,0,1,14,0,0
HU_2387,Szarvas,14394,9724,76,0,4887,3476,277,58,443,423,6,1,0,0,12,65,0,0
HU_2188,Szeghalom,7988,5253,44,0,1930,2761,47,35,271,130,7,2,0,0,5,21,0,0
HU_3307,Tarhos,779,504,4,0,237,195,10,7,19,24,2,0,0,0,2,4,0,0
HU_1268,Telekgerendás,1405,953,15,0,443,383,15,9,26,43,1,3,0,0,4,11,0,0
HU_1643,Tótkomlós,5292,3518,29,0,1554,1470,43,59,79,227,7,6,0,0,8,36,0,0
HU_0235,Újkígyós,4646,2771,58,0,1229,1142,24,23,146,112,2,4,0,0,4,27,0,0
HU_2435,Újszalonta,102,78,3,0,42,26,1,2,3,1,0,0,0,0,0,0,0,0
HU_3122,Végegyháza,1243,723,9,0,285,382,4,12,9,14,0,0,0,0,0,8,0,0
HU_2953,Vésztõ,5941,3313,30,0,1679,1253,58,31,80,151,7,0,0,0,6,18,0,0
HU_0625,Zsadány,1393,781,15,0,382,312,18,5,16,26,1,0,0,0,4,2,0,0
HU_1566,Abaújalpár,72,59,1,0,16,40,1,0,0,0,1,0,0,0,0,0,0,0
HU_2671,Abaújkér,502,370,7,0,210,112,10,0,10,12,5,0,0,0,0,4,0,0
HU_0282,Abaújlak,86,69,0,0,36,25,0,0,1,2,0,0,0,0,0,5,0,0
HU_0359,Abaújszántó,2492,1542,14,0,678,747,27,0,19,51,2,0,0,0,0,4,0,0
HU_2633,Abaújszolnok,122,84,2,0,48,31,1,0,0,1,0,0,0,0,0,1,0,0
HU_0227,Abaújvár,220,125,3,0,67,47,1,0,5,1,0,0,0,0,0,1,0,0
HU_1035,Abod,208,149,1,0,112,31,0,0,2,1,2,0,0,0,0,0,0,0
HU_0936,Aggtelek,497,378,6,0,204,141,4,0,9,10,2,0,0,0,0,2,0,0
HU_3309,Alacska,674,386,5,0,105,220,32,0,8,13,0,0,0,0,0,3,0,0
HU_2048,Alsóberecki,643,363,1,0,159,165,16,0,11,11,0,0,0,0,0,0,0,0
HU_1966,Alsódobsza,306,230,2,0,130,79,4,0,7,6,0,0,0,0,0,2,0,0
HU_1442,Alsógagy,88,68,1,0,22,40,0,0,0,5,0,0,0,0,0,0,0,0
HU_2322,Alsóregmec,193,154,3,0,72,67,0,0,3,6,0,0,0,0,0,3,0,0
HU_2883,Alsószuha,354,246,4,0,114,111,5,0,5,6,1,0,0,0,0,0,0,0
HU_0821,Alsótelekes,131,98,2,0,27,61,1,0,2,4,1,0,0,0,0,0,0,0
HU_2981,Alsóvadász,1114,686,9,0,313,304,26,0,14,13,1,0,0,0,0,6,0,0
HU_2103,Alsózsolca,4362,2668,31,0,997,1305,47,0,82,188,5,0,0,0,0,13,0,0
HU_2619,Arka,98,70,1,0,47,18,3,0,0,1,0,0,0,0,0,0,0,0
HU_1433,Arló,2829,1135,20,0,462,534,36,0,36,38,2,0,0,0,0,7,0,0
HU_0377,Arnót,2042,1409,14,0,663,565,26,0,53,77,4,0,0,0,0,7,0,0
HU_0423,Aszaló,1443,754,2,0,456,241,17,0,14,16,3,0,0,0,0,5,0,0
HU_0382,Ároktõ,949,449,7,0,119,276,27,0,9,9,1,0,0,0,0,1,0,0
HU_1818,Baktakék,577,341,12,0,137,165,9,0,11,4,0,0,0,0,0,3,0,0
HU_2252,Balajt,311,220,4,0,101,107,3,0,0,3,1,0,0,0,0,1,0,0
HU_0884,Baskó,182,149,0,0,98,39,6,0,2,4,0,0,0,0,0,0,0,0
HU_2515,Bánhorváti,1266,838,3,0,356,395,17,0,31,26,1,0,0,0,0,9,0,0
HU_2195,Bánréve,1139,672,3,0,209,402,16,0,15,21,0,0,0,0,0,6,0,0
HU_2704,Becskeháza,41,33,1,0,13,18,0,0,1,0,0,0,0,0,0,0,0,0
HU_0692,Bekecs,1978,1323,7,0,429,750,33,0,39,38,14,0,0,0,0,13,0,0
HU_3429,Berente,777,507,2,0,168,283,14,0,17,21,1,0,0,0,0,1,0,0
HU_2967,Beret,199,157,2,0,36,116,1,0,2,0,0,0,0,0,0,0,0,0
HU_2635,Berzék,740,490,6,0,268,178,9,0,10,17,1,0,0,0,0,1,0,0
HU_2373,Bodroghalom,1134,639,5,0,299,285,8,0,14,26,0,0,0,0,0,2,0,0
HU_3078,Bodrogkeresztúr,1072,689,6,0,294,310,31,0,23,20,0,0,0,0,0,5,0,0
