gisco_id,name,registered,turnout,invalid,blank,1 - SLD-UP,2 - AWSP,3 - UW,4 - Samoobrona,"5 - ""PiS""",6 - PSL,7 - PO,8 - ARS,9 - PWN,10 - LPR,11 - MnN,13 - PUG,14 - PPS,15 - NMnGŚl
PL_2001062,Płaska,2064,661,17,0,309,24,21,58,54,49,51,0,0,75,0,3,0,0
PL_2001072,Sztabin,4353,1607,48,0,429,49,16,332,61,473,42,1,0,148,0,7,1,0
PL_2002013,Choroszcz,9610,4017,188,0,1052,154,78,534,678,313,319,8,0,653,0,19,21,0
PL_2002023,Czarna Białostocka,8819,3446,121,0,1206,242,130,423,380,140,281,9,0,501,0,13,0,0
PL_2002032,Dobrzyniewo Duże,6212,2487,100,0,530,75,18,399,434,363,198,7,0,343,0,18,2,0
PL_2002042,Gródek,4929,2044,62,0,1605,15,12,83,86,88,38,6,0,47,0,1,1,0
PL_2002052,Juchnowiec Kościelny,8927,4214,132,0,1176,137,60,571,655,224,370,11,0,863,0,14,1,0
PL_2002063,Łapy,17895,8537,321,0,1615,984,88,1069,1357,788,796,12,0,1471,0,31,5,0
PL_2002072,Michałowo,6220,2329,109,0,1478,77,22,135,106,148,108,4,0,139,0,2,1,0
PL_2002082,Poświętne,2954,1393,65,0,160,177,5,320,108,307,43,3,0,193,0,9,3,0
PL_2002093,Supraśl,8575,3942,119,0,1746,190,74,262,640,139,335,10,0,418,0,7,2,0
PL_2002103,Suraż,1622,860,35,0,126,60,8,194,93,126,48,1,0,168,0,1,0,0
PL_2002112,Turośń Kościelna,3731,1867,54,0,305,48,27,316,352,213,103,5,0,437,0,7,0,0
PL_2002123,Tykocin,5056,2135,92,0,270,84,104,460,156,472,78,4,0,401,0,13,1,0
PL_2002133,Wasilków,8756,3664,117,0,979,335,59,317,542,145,472,7,0,679,0,9,3,0
PL_2002143,Zabłudów,8559,3410,121,0,1191,92,25,421,452,221,253,13,0,604,0,9,8,0
PL_2002152,Zawady,2359,984,34,0,104,39,3,279,51,326,25,2,0,114,0,3,4,0
PL_2003011,Bielsk Podlaski,20751,10053,321,0,6187,389,198,640,779,247,605,8,0,656,0,13,10,0
PL_2003021,Brańsk,2830,1476,41,0,255,184,13,172,144,81,228,1,0,352,0,5,0,0
PL_2003032,Bielsk Podlaski,6730,2765,98,0,1860,43,30,298,76,133,48,2,0,174,0,3,0,0
PL_2003042,Boćki,4167,1799,69,0,576,67,16,446,121,178,200,1,0,119,0,5,1,0
PL_2003052,Brańsk,5359,2865,95,0,226,211,28,757,457,389,216,2,0,480,0,3,1,0
PL_2003062,Orla,3232,1564,43,0,1286,2,14,163,7,28,6,0,0,6,0,1,8,0
PL_2003072,Rudka,1639,776,33,0,142,66,4,109,84,113,113,1,0,108,0,3,0,0
PL_2003082,Wyszki,4126,2147,77,0,210,171,10,482,361,288,92,3,0,449,0,3,1,0
PL_2004011,Grajewo,16823,6804,291,0,2469,135,149,545,550,1252,460,14,0,912,0,14,13,0
PL_2004022,Grajewo,4489,1626,85,0,248,32,14,233,78,797,41,4,0,86,0,6,2,0
PL_2004032,Radziłów,4226,1885,110,0,226,46,16,243,559,463,19,3,0,190,0,10,0,0
PL_2004043,Rajgród,4263,1581,135,0,378,34,18,278,62,484,63,4,0,120,0,4,1,0
PL_2004053,Szczuczyn,5006,2048,101,0,595,36,25,220,118,715,68,3,0,157,0,6,4,0
PL_2004062,Wąsosz,3202,1356,125,0,275,30,10,235,81,434,22,3,0,133,0,5,3,0
PL_2005011,Hajnówka,19107,8451,250,0,6141,171,101,441,274,197,480,26,0,269,0,8,93,0
PL_2005022,Białowieża,2094,967,27,0,709,15,31,44,25,26,59,2,0,29,0,0,0,0
PL_2005032,Czeremcha,3181,1588,51,0,1323,18,12,44,26,32,44,2,0,35,0,0,1,0
PL_2005042,Czyże,2522,1225,24,0,887,16,76,140,6,58,8,2,0,6,0,0,2,0
PL_2005052,Dubicze Cerkiewne,1895,902,21,0,653,4,25,123,1,39,2,7,0,8,0,1,18,0
PL_2005062,Hajnówka,3718,2018,48,0,1372,14,6,290,8,219,18,2,0,24,0,0,17,0
PL_2005073,Kleszczele,2700,1291,71,0,996,30,9,91,16,33,25,1,0,14,0,3,2,0
PL_2005082,Narew,3793,1404,52,0,978,16,18,142,48,67,32,0,0,48,0,2,1,0
PL_2005092,Narewka,3656,1482,55,0,1200,11,8,81,13,40,40,4,0,28,0,1,1,0
PL_2006011,Kolno,8104,3428,179,0,1286,191,37,340,230,297,334,6,0,507,0,19,2,0
PL_2006022,Grabowo,2880,1253,61,0,215,30,10,173,61,592,26,1,0,82,0,1,1,0
PL_2006032,Kolno,6704,2842,120,0,435,82,20,529,91,1124,84,6,0,337,0,7,7,0
PL_2006042,Mały Płock,3899,1429,88,0,254,32,13,315,65,451,37,3,0,163,0,7,1,0
PL_2006053,Stawiski,5190,2160,87,0,468,82,16,341,197,678,76,5,0,199,0,5,6,0
PL_2006062,Turośl,3787,1506,72,0,198,46,11,240,59,621,42,4,0,198,0,12,3,0
PL_2007013,Jedwabne,4497,1965,87,0,193,127,8,415,202,489,61,4,0,371,0,6,2,0
PL_2007022,Łomża,6835,2669,98,0,461,114,33,496,268,659,126,5,0,389,0,20,0,0
PL_2007032,Miastkowo,3124,1135,73,0,130,47,9,257,90,222,45,7,0,248,0,5,2,0
PL_2007043,Nowogród,3051,1297,66,0,267,64,5,176,80,341,58,8,0,225,0,4,3,0
PL_2007052,Piątnica,7693,2947,129,0,546,116,31,714,220,657,121,13,0,391,0,5,4,0
PL_2007062,Przytuły,1803,795,47,0,71,30,4,153,124,255,11,6,0,91,0,2,1,0
PL_2007072,Śniadowo,4407,2161,78,0,255,68,16,349,139,811,59,1,0,376,0,6,3,0
PL_2007082,Wizna,3453,1566,65,0,217,47,7,449,86,435,32,4,0,215,0,8,1,0
PL_2007092,Zbójna,3327,1099,53,0,243,37,12,210,70,248,30,16,0,172,0,6,2,0
PL_2008013,Goniądz,4021,1644,69,0,432,112,16,369,80,296,91,3,0,168,0,8,0,0
PL_2008022,Jasionówka,2424,1005,43,0,136,12,10,178,66,409,27,0,0,119,0,3,2,0
PL_2008032,Jaświły,4487,1654,55,0,240,60,19,508,121,328,84,1,0,235,0,3,0,0
PL_2008043,Knyszyn,3819,1744,72,0,724,38,10,230,235,181,77,2,0,163,0,10,2,0
PL_2008052,Krypno,3234,1355,63,0,442,49,20,233,112,181,51,14,0,187,0,3,0,0
PL_2008063,Mońki,12076,4911,226,0,1531,612,50,993,288,485,263,9,0,433,0,15,6,0
PL_2008072,Trzcianne,3739,1303,80,0,264,60,21,443,47,247,60,8,0,64,0,2,7,0
PL_2009011,Sejny,4542,2039,77,0,1297,34,20,123,112,85,108,0,0,180,0,1,2,0
PL_2009022,Giby,2327,885,32,0,333,23,21,175,41,171,29,4,0,50,0,6,0,0
PL_2009032,Krasnopol,3123,1068,53,0,385,20,13,227,118,115,48,1,0,85,0,1,2,0
PL_2009042,Puńsk,3471,2077,70,0,1796,4,4,70,19,66,30,1,0,16,0,1,0,0
PL_2009052,Sejny,3249,1221,37,0,663,5,10,234,41,139,39,2,0,50,0,0,1,0
PL_2010011,Siemiatycze,11554,4905,139,0,2196,291,82,537,389,292,519,9,0,427,0,12,12,0
PL_2010023,Drohiczyn,5589,2253,76,0,471,117,24,421,208,524,125,8,0,271,0,5,3,0
PL_2010032,Dziadkowice,2407,1032,42,0,118,60,12,216,57,426,36,0,0,62,0,3,0,0
PL_2010042,Grodzisk,3875,1828,64,0,505,55,12,441,123,390,93,3,0,135,0,4,3,0
PL_2010052,Mielnik,2399,1141,39,0,680,42,7,125,64,65,53,4,0,59,0,2,1,0
PL_2010062,Milejczyce,1988,983,40,0,655,17,3,97,12,85,35,5,0,33,0,0,1,0
PL_2010072,Nurzec-Stacja,4135,1565,73,0,1108,42,5,134,38,71,35,1,0,51,0,2,5,0
PL_2010082,Perlejewo,2598,1122,73,0,104,94,7,278,46,333,67,0,0,117,0,2,1,0
PL_2010092,Siemiatycze,5355,1913,66,0,939,81,25,351,44,245,72,1,0,82,0,3,4,0
PL_2011013,Dąbrowa Białostocka,10319,4918,159,0,1158,563,33,909,453,673,262,8,0,678,0,14,8,0
PL_2011022,Janów,3615,1421,60,0,187,4,8,153,60,803,47,4,0,94,0,1,0,0
PL_2011032,Korycin,2763,1126,33,0,165,13,11,216,72,328,56,2,0,229,0,0,1,0
PL_2011042,Krynki,3029,1357,49,0,641,43,12,158,222,46,75,1,0,106,0,4,0,0
PL_2011052,Kuźnica,3608,1450,66,0,305,105,39,246,113,172,62,2,0,328,0,9,3,0
PL_2011062,Nowy Dwór,2583,1041,29,0,366,48,8,262,120,122,26,2,0,51,0,6,1,0
PL_2011072,Sidra,3235,1189,58,0,373,24,14,318,106,180,28,1,0,85,0,2,0,0
PL_2011083,Sokółka,20971,7765,305,0,2782,297,281,1097,670,527,964,23,0,791,0,21,7,0
PL_2011093,Suchowola,6100,2624,90,0,556,48,25,517,179,530,79,5,0,587,0,5,3,0
PL_2011102,Szudziałowo,2992,1061,84,0,460,28,9,183,87,72,77,2,0,51,0,8,0,0
PL_2012012,Bakałarzewo,2294,957,61,0,268,15,10,274,34,198,50,1,0,41,0,4,1,0
PL_2012022,Filipów,3306,1255,62,0,316,37,9,407,101,196,58,4,0,65,0,0,0,0
PL_2012032,Jeleniewo,2144,857,23,0,178,10,7,311,74,183,35,1,0,32,0,3,0,0
PL_2012042,Przerośl,2324,989,20,0,194,23,17,333,56,230,57,6,0,52,0,0,1,0
PL_2012052,Raczki,4505,1884,82,0,421,47,11,409,118,344,159,5,0,280,0,8,0,0
PL_2012062,Rutka-Tartak,1741,729,49,0,215,27,2,199,45,117,35,2,0,35,0,3,0,0
PL_2012072,Suwałki,4712,1673,74,0,571,53,29,328,141,205,117,4,0,146,0,4,1,0
PL_2012082,Szypliszki,3016,1153,75,0,411,29,14,274,55,187,49,1,0,55,0,2,1,0
PL_2012092,Wiżajny,2145,1016,46,0,275,18,8,271,56,199,47,0,0,88,0,7,1,0
PL_2013011,Wysokie Mazowieckie,7065,3299,97,0,1143,367,49,257,597,259,280,3,0,237,0,9,1,0
PL_2013023,Ciechanowiec,7572,3196,161,0,559,100,37,477,201,323,1189,3,0,138,0,7,1,0
PL_2013032,Czyżew-Osada,5010,2475,77,0,871,253,11,383,121,499,96,0,0,155,0,6,3,0
PL_2013042,Klukowo,3840,2032,93,0,212,161,15,446,126,480,112,2,0,372,0,11,2,0
PL_2013052,Kobylin-Borzymy,2878,1781,52,0,113,201,10,528,212,421,38,2,0,191,0,8,5,0
PL_2013062,Kulesze Kościelne,2588,1315,68,0,134,174,4,367,88,224,34,4,0,209,0,4,5,0
PL_2013072,Nowe Piekuty,3234,1995,66,0,88,1104,10,205,92,288,22,2,0,115,0,3,0,0
PL_2013082,Sokoły,4633,2418,79,0,326,308,11,496,167,399,61,1,0,564,0,6,0,0
PL_2013092,Szepietowo,5816,2906,122,0,529,635,26,363,220,564,180,3,0,259,0,3,2,0
PL_2013102,Wysokie Mazowieckie,4122,1943,56,0,233,413,8,360,105,540,67,0,0,155,0,5,1,0
PL_2014011,Zambrów,17588,6864,270,0,3024,180,75,514,1029,483,624,6,0,649,0,8,2,0
PL_2014022,Kołaki Kościelne,1902,1153,44,0,70,36,6,384,198,273,7,0,0,130,0,5,0,0
PL_2014032,Rutki,4827,2199,113,0,421,84,20,584,162,446,48,4,0,304,0,6,7,0
PL_2014042,Szumowo,3851,1713,67,0,270,41,10,248,155,603,64,1,0,249,0,3,2,0
PL_2014052,Zambrów,6561,2747,104,0,454,77,15,498,177,1032,84,5,0,294,0,5,2,0
PL_2061011,M. Białystok,216292,108368,2141,0,45440,3534,3102,5590,17446,3228,13000,173,0,14316,0,325,73,0
PL_2062011,M. Łomża,47105,20864,609,0,7999,1092,443,1668,2997,1245,2002,63,0,2684,0,51,11,0
PL_2063011,M. Suwałki,49805,22311,617,0,10406,783,462,1642,3004,956,2463,91,0,1831,0,44,12,0
PL_2201012,Borzytuchom,1866,868,74,0,276,52,23,155,30,64,142,3,0,49,0,0,0,0
PL_2201023,Bytów,17228,8218,421,0,2712,498,235,813,331,399,2260,9,0,540,0,0,0,0
PL_2201032,Czarna Dąbrówka,4112,1674,88,0,664,68,28,309,39,112,275,7,0,84,0,0,0,0
PL_2201042,Kołczygłowy,2968,1207,75,0,527,50,18,219,24,76,118,3,0,97,0,0,0,0
PL_2201052,Lipnica,3498,1607,117,0,315,94,36,318,109,212,247,10,0,149,0,0,0,0
PL_2201063,Miastko,15101,5730,257,0,2731,181,128,630,203,932,510,11,0,147,0,0,0,0
PL_2201072,Parchowo,2440,1257,92,0,183,80,14,111,40,95,562,7,0,73,0,0,0,0
PL_2201082,Studzienice,2403,1062,65,0,255,48,152,153,49,81,210,4,0,45,0,0,0,0
PL_2201092,Trzebielino,2705,944,61,0,523,26,25,126,21,60,66,3,0,33,0,0,0,0
PL_2201102,Tuchomie,2634,1051,58,0,282,60,20,218,36,89,205,3,0,80,0,0,0,0
PL_2202011,Chojnice,30572,14451,625,0,7212,472,218,966,1404,539,1943,33,0,1039,0,0,0,0
PL_2202023,Brusy,9373,4827,271,0,1061,116,247,596,362,348,985,22,0,819,0,0,0,0
PL_2202032,Chojnice,10792,4806,387,0,1919,137,56,739,237,582,407,13,0,329,0,0,0,0
PL_2202043,Czersk,14934,6245,379,0,1870,891,92,733,362,335,749,24,0,810,0,0,0,0
PL_2202052,Konarzyny,1535,797,57,0,295,27,7,155,44,118,38,2,0,54,0,0,0,0
PL_2203011,Człuchów,11580,5510,271,0,2626,153,215,537,257,653,597,9,0,192,0,0,0,0
PL_2203023,Czarne,7966,3591,246,0,1663,76,237,351,81,569,243,9,0,116,0,0,0,0
PL_2203032,Człuchów,6970,2716,140,0,1003,66,46,615,49,573,118,10,0,96,0,0,0,0
PL_2203043,Debrzno,6985,3007,143,0,1653,71,58,512,64,257,137,8,0,104,0,0,0,0
PL_2203052,Koczała,2775,1246,80,0,734,33,13,70,19,206,63,2,0,26,0,0,0,0
PL_2203062,Przechlewo,4569,2082,143,0,1007,49,45,289,37,284,148,6,0,74,0,0,0,0
PL_2203072,Rzeczenica,2793,1184,90,0,569,40,39,151,35,122,110,3,0,25,0,0,0,0
PL_2204011,Pruszcz Gdański,16945,8292,247,0,3152,352,193,400,1114,197,2104,17,0,516,0,0,0,0
PL_2204022,Cedry Wielkie,4298,1396,87,0,427,54,26,224,146,94,271,3,0,64,0,0,0,0
PL_2204032,Kolbudy,7105,2873,76,0,872,115,92,193,381,48,965,6,0,125,0,0,0,0
PL_2204042,Pruszcz Gdański,10492,4360,220,0,1309,196,105,337,531,336,1067,13,0,246,0,0,0,0
PL_2204052,Przywidz,3585,1308,99,0,418,66,23,147,85,75,340,4,0,51,0,0,0,0
PL_2204062,Pszczółki,5105,2044,134,0,553,63,30,162,249,337,405,0,0,111,0,0,0,0
PL_2204072,Suchy Dąb,2696,945,55,0,335,40,22,194,62,77,129,2,0,29,0,0,0,0
PL_2204082,Trąbki Wielkie,6342,2224,167,0,580,381,32,232,193,68,450,10,0,111,0,0,0,0
PL_2205012,Chmielno,4284,2225,138,0,352,67,34,495,219,151,636,9,0,124,0,0,0,0
PL_2205023,Kartuzy,21791,11128,421,0,2298,435,150,1201,1229,341,4045,25,0,983,0,0,0,0
PL_2205032,Przodkowo,4361,1892,131,0,252,77,21,474,109,132,491,6,0,199,0,0,0,0
PL_2205042,Sierakowice,10510,5824,245,0,702,206,59,1440,391,330,1424,15,0,1012,0,0,0,0
PL_2205052,Somonino,5781,2370,202,0,415,112,29,350,213,141,671,4,0,233,0,0,0,0
PL_2205062,Stężyca,5560,2759,165,0,413,121,60,554,159,215,797,17,0,258,0,0,0,0
PL_2205072,Sulęczyno,3155,1724,127,0,249,50,19,411,106,149,431,6,0,176,0,0,0,0
PL_2205083,Żukowo,14389,6957,309,0,1156,250,99,910,788,231,2528,27,0,659,0,0,0,0
PL_2206011,Kościerzyna,17634,8344,419,0,2297,277,572,471,723,212,2723,21,0,629,0,0,0,0
PL_2206022,Dziemiany,2725,1394,102,0,286,100,72,162,59,101,325,3,0,184,0,0,0,0
PL_2206032,Karsin,4235,2186,157,0,488,60,61,323,108,125,495,4,0,365,0,0,0,0
PL_2206042,Kościerzyna,8733,3999,267,0,840,211,149,548,278,317,991,12,0,386,0,0,0,0
PL_2206052,Liniewo,3405,1660,110,0,551,53,40,316,88,102,306,5,0,89,0,0,0,0
PL_2206062,Lipusz,2251,1263,65,0,462,60,21,118,77,42,310,2,0,106,0,0,0,0
PL_2206072,Nowa Karczma,4162,1766,95,0,497,60,53,279,170,155,298,2,0,157,0,0,0,0
PL_2206082,Stara Kiszewa,4527,1870,92,0,470,71,34,354,114,265,298,7,0,165,0,0,0,0
PL_2207011,Kwidzyn,28926,12699,489,0,6013,564,214,613,1193,174,2705,19,0,715,0,0,0,0
PL_2207022,Gardeja,5948,1921,118,0,925,105,23,265,84,189,150,4,0,58,0,0,0,0
PL_2207032,Kwidzyn,7022,2541,134,0,1186,113,37,358,168,139,258,6,0,142,0,0,0,0
PL_2207043,Prabuty,10034,3467,216,0,1601,188,51,356,221,166,526,7,0,135,0,0,0,0
PL_2207052,Ryjewo,4085,1366,112,0,556,45,27,137,93,76,235,7,0,78,0,0,0,0
PL_2207062,Sadlinki,3785,1279,54,0,500,52,13,250,68,105,152,5,0,80,0,0,0,0
PL_2208011,Lębork,27011,13106,508,0,5807,562,383,1060,921,331,2130,36,0,1368,0,0,0,0
PL_2208021,Łeba,3217,1548,87,0,679,42,113,82,93,43,320,4,0,85,0,0,0,0
PL_2208032,Cewice,4928,2033,128,0,919,45,25,309,43,137,256,5,0,166,0,0,0,0
PL_2208042,Nowa Wieś Lęborska,8261,3546,217,0,1503,110,55,449,186,224,374,10,0,418,0,0,0,0
PL_2208052,Wicko,3877,1308,72,0,652,34,22,173,47,128,112,4,0,64,0,0,0,0
PL_2209011,Malbork,30178,13807,578,0,7044,485,378,836,1598,343,2030,24,0,491,0,0,0,0
PL_2216013,Dzierzgoń,7058,2653,172,0,1151,92,137,385,210,140,272,9,0,85,0,0,0,0
PL_2209032,Lichnowy,3337,1283,106,0,488,56,26,215,66,170,86,5,0,65,0,0,0,0
PL_2209042,Malbork,2896,979,49,0,353,29,16,223,67,121,66,1,0,54,0,0,0,0
PL_2216022,Mikołajki Pomorskie,2717,908,81,0,350,29,63,140,65,67,75,3,0,35,0,0,0,0
PL_2209062,Miłoradz,2589,994,96,0,402,30,23,220,59,76,54,1,0,33,0,0,0,0
PL_2209073,Nowy Staw,6091,2556,165,0,1098,53,43,495,223,180,239,6,0,54,0,0,0,0
PL_2209082,Stare Pole,3360,1547,76,0,461,46,25,117,53,666,68,2,0,33,0,0,0,0
PL_2216032,Stary Dzierzgoń,3151,996,59,0,464,50,66,160,32,81,41,4,0,39,0,0,0,0
PL_2216042,Stary Targ,4790,1531,129,0,674,48,78,202,84,107,148,5,0,56,0,0,0,0
PL_2216053,Sztum,14673,5903,304,0,3052,196,304,443,420,247,763,12,0,162,0,0,0,0
PL_2210011,Krynica Morska,1020,421,20,0,178,17,18,23,40,24,82,0,0,19,0,0,0,0
PL_2210023,Nowy Dwór Gdański,13758,5271,240,0,2068,134,94,929,353,531,740,15,0,167,0,0,0,0
PL_2210032,Ostaszewo,2440,1098,63,0,314,27,30,206,85,257,87,0,0,29,0,0,0,0
PL_2210042,Stegna,7321,2816,150,0,968,88,67,369,269,406,354,6,0,139,0,0,0,0
PL_2210052,Sztutowo,2731,1224,98,0,526,24,48,101,71,151,160,2,0,43,0,0,0,0
PL_2211011,Hel,3451,1566,79,0,787,62,79,53,108,35,293,4,0,66,0,0,0,0
PL_2211021,Jastarnia,3087,1584,75,0,254,84,37,80,173,20,666,24,0,171,0,0,0,0
PL_2211031,Puck,8996,4379,189,0,1427,153,103,222,280,140,1615,11,0,239,0,0,0,0
PL_2211041,Władysławowo,10897,5190,182,0,1462,178,107,337,407,148,2040,8,0,321,0,0,0,0
PL_2211052,Kosakowo,4040,1974,63,0,502,73,50,133,202,44,706,12,0,189,0,0,0,0
PL_2211062,Krokowa,6852,3465,280,0,872,74,49,184,85,123,1678,6,0,114,0,0,0,0
PL_2211072,Puck,13907,6015,384,0,1207,260,101,698,246,414,2263,24,0,418,0,0,0,0
PL_2212011,Ustka,14121,6487,282,0,3420,267,122,453,391,310,868,10,0,364,0,0,0,0
PL_2212022,Damnica,4338,1454,59,0,666,63,28,191,44,233,106,5,0,59,0,0,0,0
PL_2212032,Dębnica Kaszubska,6685,2367,175,0,933,70,43,239,83,518,198,6,0,102,0,0,0,0
PL_2212042,Główczyce,6911,2739,188,0,1264,76,62,607,46,241,170,13,0,72,0,0,0,0
PL_2212053,Kępice,7242,2646,130,0,1433,103,58,284,86,210,231,6,0,105,0,0,0,0
PL_2212062,Kobylnica,6976,2219,112,0,900,103,48,407,96,230,207,10,0,106,0,0,0,0
PL_2212072,Potęgowo,5063,1700,99,0,830,28,35,293,34,202,114,3,0,62,0,0,0,0
PL_2212082,Słupsk,9488,3190,151,0,1689,97,60,358,132,285,239,2,0,177,0,0,0,0
PL_2212092,Smołdzino,2626,988,74,0,440,93,16,135,26,116,62,4,0,22,0,0,0,0
PL_2212102,Ustka,5579,2340,116,0,1070,85,45,263,124,313,232,12,0,80,0,0,0,0
PL_2213011,Czarna Woda,2524,1199,63,0,252,48,14,107,144,65,343,10,0,153,0,0,0,0
PL_2213021,Skórcz,2393,1217,65,0,461,60,14,112,126,38,256,4,0,81,0,0,0,0
PL_2213031,Starogard Gdański,37736,17303,601,0,7156,998,267,1128,2471,488,3115,33,0,1046,0,0,0,0
PL_2213042,Bobowo,1958,905,50,0,309,43,13,155,70,149,65,1,0,50,0,0,0,0
PL_2213052,Kaliska,3579,1435,84,0,405,97,12,139,125,185,286,6,0,96,0,0,0,0
PL_2213062,Lubichowo,4091,1837,138,0,601,93,46,294,143,127,279,8,0,108,0,0,0,0
PL_2213072,Osieczna,2078,1049,79,0,308,44,13,96,80,67,267,2,0,93,0,0,0,0
PL_2213082,Osiek,1923,875,50,0,323,46,6,91,89,38,192,3,0,37,0,0,0,0
PL_2213093,Skarszewy,9460,4225,265,0,1357,287,67,555,420,246,744,10,0,274,0,0,0,0
PL_2213102,Skórcz,3265,1525,106,0,470,106,13,293,110,167,192,5,0,63,0,0,0,0
PL_2213112,Smętowo Graniczne,3837,1657,86,0,623,103,27,311,84,121,237,5,0,60,0,0,0,0
PL_2213122,Starogard Gdański,7976,3559,209,0,1277,147,67,534,346,319,447,13,0,200,0,0,0,0
PL_2213132,Zblewo,7170,3242,288,0,815,155,41,501,344,516,422,7,0,153,0,0,0,0
PL_2214011,Tczew,46053,20926,870,0,7466,1556,599,1230,2395,444,5164,51,0,1151,0,0,0,0
PL_2214023,Gniew,11920,4944,329,0,2034,380,67,484,335,292,742,17,0,264,0,0,0,0
PL_2214032,Morzeszczyn,2634,1173,83,0,427,73,28,268,66,80,102,5,0,41,0,0,0,0
PL_2214043,Pelplin,11955,5168,304,0,1882,449,78,650,651,216,767,5,0,166,0,0,0,0
PL_2214052,Subkowy,3433,1420,89,0,398,79,39,313,76,157,192,6,0,71,0,0,0,0
PL_2214062,Tczew,7523,3086,211,0,915,172,55,381,252,496,422,8,0,174,0,0,0,0
PL_2215011,Reda,11881,5934,253,0,1702,178,174,398,586,197,2026,15,0,405,0,0,0,0
PL_2215021,Rumia,32055,16245,540,0,4340,552,387,855,2094,361,5667,47,0,1402,0,0,0,0
PL_2215031,Wejherowo,35281,17115,644,0,4858,883,420,847,1853,286,5685,43,0,1596,0,0,0,0
PL_2215042,Choczewo,4175,1881,152,0,1170,28,25,125,49,157,160,3,0,12,0,0,0,0
PL_2215052,Gniewino,4412,1907,133,0,1113,42,35,109,43,57,307,5,0,63,0,0,0,0
PL_2215062,Linia,3684,1761,123,0,279,71,12,292,103,143,447,12,0,279,0,0,0,0
PL_2215072,Luzino,7438,3233,188,0,519,174,41,390,277,141,1038,18,0,447,0,0,0,0
PL_2215082,Łęczyce,7550,3247,211,0,706,113,40,401,178,642,664,20,0,272,0,0,0,0
PL_2215092,Szemud,7321,3344,256,0,491,171,41,637,277,224,953,8,0,286,0,0,0,0
PL_2215102,Wejherowo,9943,4281,249,0,869,235,203,460,306,132,1331,30,0,466,0,0,0,0
PL_2261011,M. Gdańsk,359524,188374,4555,0,54548,8276,5646,6093,36787,2221,57804,395,0,12049,0,0,0,0
PL_2262011,M. Gdynia,197522,103738,2069,0,35554,3844,2907,4158,14881,1442,31508,365,0,7010,0,0,0,0
PL_2263011,M. Słupsk,77831,35677,1145,0,18096,1971,997,2626,2644,1166,4367,70,0,2595,0,0,0,0
PL_2264011,M. Sopot,34094,19286,347,0,5024,800,820,417,4284,178,6312,44,0,1060,0,0,0,0
PL_PLZZ98,Statki,1400,1280,180,0,637,37,37,29,107,29,183,6,0,35,0,0,0,0
PL_2401011,Będzin,49122,23785,622,0,15159,1098,717,1412,1336,468,2078,113,0,705,0,0,77,0
PL_2401021,Czeladź,29037,14286,371,0,8979,730,537,809,774,378,1206,75,0,403,0,0,24,0
PL_2401031,Wojkowice,8470,4272,186,0,2694,178,189,206,264,122,304,38,0,81,0,0,10,0
PL_2401042,Bobrowniki,9296,4492,160,0,2658,169,113,336,365,202,394,18,0,64,0,0,13,0
PL_2401052,Mierzęcice,5677,2276,89,0,1365,91,33,258,63,173,144,12,0,44,0,0,4,0
PL_2401062,Psary,8881,4298,134,0,2649,177,100,467,148,242,260,37,0,76,0,0,8,0
PL_2401073,Siewierz,9542,4305,125,0,2159,252,91,665,195,306,335,13,0,153,0,0,11,0
PL_2402011,Szczyrk,4307,2104,84,0,481,240,71,175,243,82,361,3,0,362,0,2,0,0
PL_2402022,Bestwina,7512,4132,249,0,1403,297,101,274,403,543,520,10,0,330,0,2,0,0
PL_2402032,Buczkowice,7753,3995,175,0,1266,340,80,344,337,348,521,17,0,550,0,17,0,0
PL_2402043,Czechowice-Dziedzice,32897,16720,656,0,6642,1715,687,1096,1720,537,2143,63,0,1445,0,16,0,0
PL_2402052,Jasienica,14278,7546,333,0,2753,732,188,867,563,579,706,20,0,794,0,11,0,0
PL_2402062,Jaworze,4502,2390,64,0,1132,181,87,136,154,216,264,10,0,138,0,8,0,0
PL_2402072,Kozy,8220,4830,146,0,1108,189,76,274,2435,90,251,10,0,248,0,3,0,0
PL_2402082,Porąbka,10836,5652,289,0,1590,568,136,581,924,253,611,32,0,656,0,12,0,0
PL_2402093,Wilamowice,10632,5669,308,0,1625,589,141,460,647,581,660,28,0,620,0,10,0,0
PL_2402102,Wilkowice,9328,4878,209,0,1751,444,167,349,483,215,704,38,0,509,0,9,0,0
PL_2403011,Cieszyn,28900,14527,462,0,7266,976,831,822,1072,407,1782,45,0,848,0,16,0,0
PL_2403021,Ustroń,13144,7145,295,0,3923,352,227,342,437,252,832,20,0,449,0,16,0,0
PL_2403031,Wisła,8928,4415,137,0,3103,155,166,138,173,103,329,3,0,82,0,26,0,0
PL_2403042,Brenna,7095,3241,168,0,1213,228,67,345,307,158,411,8,0,330,0,6,0,0
PL_2403052,Chybie,6548,3410,201,0,1428,235,79,328,256,131,339,15,0,395,0,3,0,0
PL_2403062,Dębowiec,3886,1907,108,0,923,152,46,212,102,131,126,7,0,98,0,2,0,0
PL_2403072,Goleszów,9120,4865,165,0,3212,206,117,303,125,265,299,14,0,156,0,3,0,0
PL_2403082,Hażlach,6814,3327,106,0,1680,145,80,401,180,186,310,7,0,230,0,2,0,0
PL_2403092,Istebna,7838,4021,215,0,719,866,108,331,321,156,861,17,0,403,0,24,0,0
