gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,SD&P,PVDA+,Piratenpartij,R.O.S.S.E.M.,B.U.B.-Belg.Unie,PVGW,OpenVld,ROSSEM,PP,FDF,PS,MR,CDH,PTB-GO !,Parti Populaire,ECOLO,DEBOUT LES BELGES,Faire place Nette,LA DROITE,WALLONIE D'ABORD,PIRATE,Lutte Ouvrière,RassemblementWalon,P+,NATION,R.W.F.,FW,NWA,MG,MGJOD,B.U.B.,Lijst Dedecker,VLC,PP PARTIPENSIONNES,ISLAM,CIM,PTB-GO!,Vox Populi Belgica,B.U.B.- Belg.Unie,NVA,PTB*PVDA-GO !,DEBOUT LES BELGES!,GAUCHES COMMUNES,Égalitaires !,Parti Libertarien,Agora Erasmus,LaLutte-DeStrijd,F.D.F,MOVE
BE_62063,Liège / Luik,0,105493,5455,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,2517,31736,19951,10205,11490,4421,11000,1780,0,1188,1017,846,0,0,0,476,263,217,0,308,0,0,0,188,606,1577,53,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92141,La Bruyère,0,6167,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1365,2027,894,0,283,594,94,0,36,0,0,0,0,0,15,32,5,3,5,0,0,0,0,0,0,0,223,25,18,0,0,0,0,0,0,0,0,0,0
BE_25050,La Hulpe / Terhulpen,0,4794,199,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,887,2163,436,108,135,513,51,0,37,0,0,0,0,0,13,15,0,9,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,10
BE_55022,La Louvière,0,44391,4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,18317,5734,3460,3465,1400,1777,1418,1463,360,266,568,316,60,113,264,107,75,77,104,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83031,La Roche-en-Ardenne,0,2967,190,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,46,439,971,885,0,74,192,46,0,33,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BE_13053,Laakdal,0,11532,682,0,4344,0,2452,1136,962,587,0,316,102,54,13,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42010,Laarne,0,9308,421,0,2979,2229,1646,824,377,583,6,156,55,18,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73042,Lanaken,0,14035,816,0,3968,0,2629,1696,1028,598,0,254,85,21,20,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24059,Landen,0,11298,596,0,2515,0,1848,2004,511,683,0,280,0,0,42,0,2714,29,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33040,Langemark-Poelkapelle,0,5762,364,0,1534,0,1536,772,268,247,0,82,0,38,9,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25119,Lasne,0,8257,221,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,800,5126,533,106,224,658,67,0,44,0,0,0,0,0,6,26,0,8,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,2
BE_55035,Le Roeulx,0,5584,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1652,1917,417,293,157,282,124,86,42,24,36,23,3,9,22,10,6,4,5,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42011,Lebbeke,0,13303,645,0,4554,2509,2152,1339,861,856,19,213,99,23,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41034,Lede,0,13318,559,0,4787,2320,2491,1210,816,774,85,159,68,34,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36010,Ledegem,0,7054,391,0,1964,0,2074,984,318,354,0,98,0,9,6,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34025,Lendelede,0,4276,226,0,1263,0,1209,553,162,250,0,57,0,13,1,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23104,Lennik,0,6462,244,0,2051,0,1081,353,303,355,0,60,0,0,19,0,1916,8,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53046,Lens,0,2876,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,856,1156,227,69,75,157,39,30,17,27,22,9,7,1,4,6,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71034,Leopoldsburg / Bourg-Léopold,0,10600,501,0,3322,0,2311,2014,825,540,0,209,72,39,13,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52075,Les Bons Villers,0,6298,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1645,1926,874,197,319,375,111,51,44,41,38,27,11,12,9,15,13,5,15,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_55023,Lessines / Lessen,0,12038,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4344,2255,1439,395,668,686,206,150,80,69,102,56,20,15,45,24,19,19,24,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57094,Leuze-en-Hainaut,0,9143,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2806,2353,1563,220,216,482,127,110,58,43,96,34,9,10,50,27,8,13,27,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84035,Libin,0,3216,313,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,664,842,925,0,111,182,35,0,27,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
BE_84077,Libramont-Chevigny,0,7278,489,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,114,1298,2195,2195,0,270,379,136,0,57,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0
BE_36011,Lichtervelde,0,6400,420,0,1555,0,1685,868,255,397,0,93,0,16,8,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23044,Liedekerke,0,8978,413,0,2884,0,1454,1502,507,347,0,92,0,0,30,0,1693,17,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12021,Lier / Lierre,0,32800,1672,0,11451,0,3975,3369,2409,3702,0,1037,448,68,68,0,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45063,Lierde,0,4925,285,0,1410,1147,811,650,236,259,4,71,37,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63045,Lierneux,0,2344,196,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,48,569,513,504,79,119,197,29,0,26,16,8,0,0,0,7,8,1,0,1,0,0,0,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13019,Lille,0,11930,601,0,4583,0,2945,764,785,941,0,259,82,31,6,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63046,Limbourg / Limburg,0,3797,287,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,58,1104,852,575,153,267,303,48,0,37,28,18,0,0,0,12,6,1,0,1,0,0,0,17,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64047,Lincent / Lijsem,0,2278,163,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,50,699,680,283,77,78,128,24,0,29,16,15,0,0,0,3,4,0,0,5,0,0,0,4,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23100,Linkebeek,0,2896,234,0,95,24,28,4,10,78,0,12,0,0,1,0,131,0,5,85,336,979,121,0,13,217,0,0,6,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,60,55,14,2,0,4,1,0,0,0
BE_11025,Lint,0,6333,166,0,2866,0,937,494,327,641,0,132,54,11,1,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24133,Linter,0,5374,275,0,1416,0,1396,595,238,261,0,77,0,0,2,0,1074,31,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32030,Lo-Reninge,0,2357,116,0,605,0,693,266,101,134,0,20,0,8,1,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56044,Lobbes,0,3794,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,925,1489,298,133,194,294,87,28,24,7,14,4,6,12,9,24,5,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44034,Lochristi,0,16008,574,0,4815,4426,2734,1179,720,1104,11,297,93,35,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46014,Lokeren,0,27712,1398,0,7710,4957,5291,3124,1632,2555,14,690,222,75,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72020,Lommel,0,21590,1168,0,5988,0,3914,5713,1010,1160,0,850,111,44,30,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23045,Londerzeel,0,13218,432,0,4039,0,2230,1410,624,697,0,136,0,0,19,0,3554,27,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63048,Lontzen,0,3006,412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,469,747,606,52,75,374,40,0,92,15,24,0,0,0,5,1,3,0,2,0,0,0,20,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44036,Lovendegem,0,7087,276,0,2093,1318,1377,762,427,618,6,129,53,16,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24066,Lubbeek,0,10258,294,0,3413,0,1974,950,308,978,0,162,0,0,13,0,2123,24,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71037,Lummen,0,10835,671,0,3485,0,2567,1554,641,616,0,163,57,33,18,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45064,Maarkedal,0,5482,268,0,1378,1427,993,621,215,444,4,86,33,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72021,Maaseik,0,16344,1104,0,5263,0,3479,2385,1199,698,0,265,71,28,13,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73107,Maasmechelen,0,23116,1391,0,5167,0,5628,4381,1261,1425,0,764,136,51,30,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23047,Machelen (Halle-Vilvoorde) / Machelen (Hal-Vilvorde),0,8316,529,0,1809,0,964,1776,330,595,0,176,0,0,67,0,1661,20,34,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43010,Maldegem,0,16961,1084,0,5159,2802,3787,1401,910,1253,11,337,132,57,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11057,Malle,0,10371,445,0,4619,0,1780,714,643,841,0,247,106,28,4,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63049,Malmedy,0,8372,704,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,110,1199,3126,1557,191,555,617,86,0,75,30,26,0,0,0,8,12,2,0,7,0,0,0,3,32,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52043,Manage,0,13176,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,5756,1656,798,803,607,496,587,257,142,124,90,96,20,37,79,33,31,29,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83055,Manhay,0,2298,149,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,32,296,590,740,0,111,176,36,0,27,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
BE_83034,Marche-en-Famenne,0,11543,933,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,175,2700,2015,3728,0,569,646,184,0,121,0,0,0,0,0,0,57,0,0,17,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0
BE_61039,Marchin,0,3601,210,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,100,1417,684,332,189,127,326,37,0,55,28,21,0,0,0,12,8,1,0,3,0,0,0,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_81013,Martelange,0,1851,169,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,381,415,472,0,63,192,37,0,24,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
BE_12025,Mechelen / Malines,0,54670,2315,0,16991,0,6914,7763,3169,6440,0,2754,483,158,67,0,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13021,Meerhout,0,7356,440,0,2470,0,1521,879,564,427,0,176,55,21,7,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72040,Meeuwen-Gruitrode,0,9470,660,0,2888,0,3398,661,487,382,0,126,50,26,7,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23050,Meise,0,12940,389,0,3601,0,1853,897,390,882,0,155,0,0,47,0,4324,29,55,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85024,Meix-devant-Virton,0,1918,181,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,419,344,606,0,76,167,28,0,16,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
BE_44040,Melle,0,8034,305,0,2382,1342,1506,949,307,932,8,191,76,17,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34027,Menen / Menin,0,21828,1525,0,4657,0,3633,5179,1253,1486,0,675,0,55,76,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56049,Merbes-le-Château,0,2869,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1209,566,259,100,123,116,46,61,27,18,16,12,9,0,10,6,10,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23052,Merchtem,0,11354,371,0,2830,0,1642,537,297,652,0,111,0,0,18,0,4785,10,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44043,Merelbeke,0,17142,705,0,4666,3761,2629,1761,654,2357,7,423,112,34,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13023,Merksplas,0,5805,228,0,1865,0,995,282,260,484,0,102,31,7,5,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33016,Mesen / Messines,0,642,71,0,96,0,107,127,31,20,0,8,0,4,4,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_81015,Messancy,0,5046,472,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,99,947,988,1495,0,203,477,92,0,69,0,0,0,0,0,0,13,0,0,53,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
BE_92087,Mettet,0,8733,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2187,2017,1392,0,516,665,189,0,145,0,0,0,0,0,71,48,25,21,16,0,0,0,0,0,0,0,402,46,23,0,0,0,0,0,0,0,0,0,0
BE_37007,Meulebeke,0,8048,421,0,1959,0,2867,1111,347,385,0,95,0,28,11,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35011,Middelkerke,0,14275,647,0,3353,0,1895,1878,532,726,0,146,0,14,48,0,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61041,Modave,0,2760,165,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,56,968,657,297,157,120,215,22,0,38,23,10,0,0,0,3,9,0,0,1,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44045,Moerbeke (Gent) / Moerbeke (Gand),0,4502,181,0,1204,1378,544,417,232,296,3,193,37,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13025,Mol,0,24355,1065,0,9193,0,5363,2821,1396,1586,0,776,190,71,47,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21012,Molenbeek-Saint-Jean / Sint-Jans-Molenbeek,0,38433,2981,0,0,773,550,1438,440,0,0,0,0,0,0,0,0,0,0,1786,12052,6078,3542,0,553,2227,0,0,174,0,0,0,0,0,108,0,0,0,48,0,0,0,0,0,1291,0,0,0,0,971,1957,1181,78,122,30,29,24,0,0
BE_56051,Momignies,0,3443,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1001,1081,272,99,84,210,37,57,26,23,16,13,7,8,55,11,2,9,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53053,Mons / Bergen,0,61705,4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,26015,9802,4712,3033,1902,3766,2484,1596,546,342,538,271,186,150,178,159,62,102,119,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57095,Mont-de-lEnclus,0,2483,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,744,889,221,32,36,180,20,8,13,9,17,5,1,6,2,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25068,Mont-Saint-Guibert,0,4715,204,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,931,1645,523,116,183,695,49,0,64,0,0,0,0,0,21,27,0,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,4
BE_52048,Montigny-le-Tilleul,0,6754,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1887,2267,715,253,322,398,148,84,36,30,39,14,9,37,12,19,7,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36012,Moorslede,0,7884,489,0,2092,0,1782,1158,376,433,0,110,0,19,7,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56087,Morlanwelz,0,10979,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,4850,1476,588,713,384,492,418,188,126,77,98,87,24,19,40,32,14,33,19,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11029,Mortsel,0,17177,488,0,6662,0,2053,1550,933,2867,0,769,178,25,19,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_54007,Mouscron / Moeskroen,0,30882,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,9523,4942,6182,655,673,2338,468,567,345,187,284,160,51,23,237,34,62,53,52,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85026,Musson,0,2779,298,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,35,800,398,691,0,95,235,88,0,35,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
BE_92094,Namur / Namen,0,73553,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,18770,16510,12811,0,2710,8006,1306,0,827,0,0,0,0,0,383,490,132,145,103,0,0,0,0,0,0,0,3769,304,208,0,0,0,0,0,0,0,0,0,0
BE_61043,Nandrin,0,4009,185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,963,1287,490,206,150,431,23,0,33,27,13,0,0,0,5,26,0,0,1,0,0,0,8,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83040,Nassogne,0,3656,226,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,70,845,693,1076,0,177,323,60,0,29,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
BE_44048,Nazareth,0,8534,416,0,2437,1715,1937,884,272,640,3,136,67,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72025,Neerpelt,0,10661,613,0,3356,0,2976,1285,494,715,0,255,65,24,9,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84043,Neufchâteau (Neufchâteau),0,4942,370,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,77,734,1219,1816,0,137,341,75,0,43,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
BE_62121,Neupré,0,6770,238,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,183,1693,2298,727,425,276,605,60,0,51,68,25,0,0,0,10,24,17,0,10,0,0,0,10,24,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44049,Nevele,0,8689,320,0,2447,1512,1998,935,430,801,4,153,63,16,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11030,Niel,0,6648,297,0,2408,0,656,1033,567,465,0,243,79,27,8,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71045,Nieuwerkerken (Hasselt),0,5049,320,0,1425,0,1132,938,235,251,0,60,35,16,7,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38016,Nieuwpoort / Nieuport,0,8617,475,0,2696,0,1423,1429,349,483,0,81,0,23,23,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12026,Nijlen,0,16649,694,0,7133,0,3014,1333,1099,1345,0,414,186,38,12,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
